Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1928,1,Sun,UNK,0,CHI,15,September 23,A,0,0,0,0
1928,1,Sun,GB,9,UNK,19,September 23,A,0,0,0,0
1928,1,Sat,UNK,6,UNK,0,September 29,H,0,0,0,0
1928,1,Sun,UNK,6,NYG,12,September 30,A,0,0,0,0
1928,1,Sun,UNK,20,UNK,7,September 30,H,0,0,0,0
1928,2,Sun,GB,12,CHI,12,September 30,T,0,0,0,0
1928,2,Sun,UNK,7,UNK,0,October 7,H,0,0,0,0
1928,2,Sun,UNK,9,UNK,7,October 7,H,0,0,0,0
1928,3,Sun,UNK,6,UNK,10,October 7,A,0,0,0,0
1928,3,Sun,GB,0,NYG,6,October 7,A,0,0,0,0
1928,4,Sat,UNK,0,UNK,13,October 13,A,0,0,0,0
1928,1,Sun,UNK,12,UNK,35,October 14,A,0,0,0,0
1928,3,Sun,GB,20,UNK,0,October 14,H,0,0,0,0
1928,3,Sun,UNK,28,UNK,0,October 14,H,0,0,0,0
1928,3,Sun,CHI,13,NYG,0,October 14,H,0,0,0,0
1928,4,Sat,UNK,13,UNK,9,October 20,H,0,0,0,0
1928,2,Sun,UNK,28,NYG,0,October 21,H,0,0,0,0
1928,4,Sun,CHI,6,GB,16,October 21,A,0,0,0,0
1928,5,Sun,UNK,6,UNK,12,October 21,A,0,0,0,0
1928,5,Sun,CHI,0,UNK,6,October 28,A,0,0,0,0
1928,5,Sun,GB,17,UNK,0,October 28,H,0,0,0,0
1928,5,Sun,UNK,13,UNK,6,October 28,H,0,0,0,0
1928,6,Sun,UNK,7,NYG,10,October 28,A,0,0,0,0
1928,4,Sat,UNK,25,UNK,7,November 3,H,0,0,0,0
1928,5,Sun,UNK,7,UNK,0,November 4,H,0,0,0,0
1928,6,Sun,CHI,27,UNK,0,November 4,H,0,0,0,0
1928,7,Sun,NYG,0,UNK,0,November 4,T,0,0,0,0
1928,7,Sun,UNK,14,GB,26,November 4,A,0,0,0,0
1928,7,Tue,NYG,13,UNK,7,November 6,H,0,0,0,0
1928,8,Sat,UNK,19,UNK,0,November 10,H,0,0,0,0
1928,6,Sun,NYG,19,UNK,19,November 11,T,0,0,0,0
1928,7,Sun,CHI,27,UNK,0,November 11,H,0,0,0,0
1928,8,Sun,GB,0,UNK,0,November 11,T,0,0,0,0
1928,9,Sun,UNK,0,UNK,24,November 11,A,0,0,0,0
1928,10,Sat,UNK,6,UNK,6,November 17,T,0,0,0,0
1928,7,Sun,UNK,13,UNK,0,November 18,H,0,0,0,0
1928,8,Sun,CHI,13,UNK,6,November 18,H,0,0,0,0
1928,9,Sun,NYG,0,GB,7,November 18,A,0,0,0,0
1928,11,Sun,UNK,6,UNK,0,November 18,H,0,0,0,0
1928,4,Sat,UNK,19,UNK,0,November 24,H,0,0,0,0
1928,5,Sun,UNK,19,UNK,0,November 25,H,0,0,0,0
1928,9,Sun,UNK,14,CHI,7,November 25,H,0,0,0,0
1928,10,Sun,UNK,26,GB,0,November 25,H,0,0,0,0
1928,10,Sun,UNK,16,NYG,0,November 25,H,0,0,0,0
1928,7,Thu,UNK,33,UNK,0,November 29,H,0,0,0,0
1928,10,Thu,CHI,34,UNK,0,November 29,H,0,0,0,0
1928,10,Thu,UNK,0,UNK,7,November 29,A,0,0,0,0
1928,13,Thu,UNK,2,GB,0,November 29,H,0,0,0,0
1928,11,Sun,CHI,28,UNK,6,December 2,H,0,0,0,0
1928,11,Sun,NYG,13,UNK,19,December 2,A,0,0,0,0
1928,12,Sun,UNK,7,GB,7,December 2,T,0,0,0,0
1928,10,Sun,UNK,6,UNK,34,December 9,A,0,0,0,0
1928,12,Sun,CHI,0,GB,6,December 9,A,0,0,0,0
1928,13,Sat,UNK,19,CHI,0,December 15,H,0,0,0,0
1928,13,Sun,UNK,7,NYG,6,December 16,H,0,0,0,0
