Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1992,1,Sun,ATL,20,NYJ,17,September 6,H,306,411,0,2
1992,1,Sun,UNK,24,PIT,29,September 6,A,434,381,5,2
1992,1,Sun,NYG,14,SF,31,September 6,A,315,384,2,1
1992,1,Sun,PHI,15,NO,13,September 6,H,320,202,4,2
1992,1,Sun,SD,10,KC,24,September 6,A,155,188,3,1
1992,1,Sun,GB,20,MIN,23,September 6,A,271,425,3,3
1992,1,Sun,DEN,17,UNK,13,September 6,H,200,313,3,5
1992,1,Sun,BUF,40,UNK,7,September 6,H,363,215,1,4
1992,1,Sun,TB,23,UNK,7,September 6,H,268,181,0,3
1992,1,Sun,IND,14,CLE,3,September 6,H,236,145,2,2
1992,1,Sun,SEA,3,CIN,21,September 6,A,202,269,2,2
1992,1,Sun,CHI,27,DET,24,September 6,H,367,353,0,1
1992,1,Mon,DAL,23,WAS,10,September 7,H,391,260,2,1
1992,2,Sun,UNK,14,NE,0,September 13,H,240,227,0,5
1992,2,Sun,PIT,27,NYJ,10,September 13,H,370,239,5,7
1992,2,Sun,KC,26,SEA,7,September 13,H,321,189,1,4
1992,2,Sun,TB,31,GB,3,September 13,H,395,215,1,3
1992,2,Sun,DET,31,MIN,17,September 13,H,169,270,1,4
1992,2,Sun,DEN,21,SD,13,September 13,H,226,355,1,2
1992,2,Sun,NYG,28,DAL,34,September 13,A,331,327,1,0
1992,2,Sun,UNK,14,PHI,31,September 13,A,239,365,1,2
1992,2,Sun,IND,10,UNK,20,September 13,A,162,419,1,0
1992,2,Sun,WAS,24,ATL,17,September 13,H,343,266,2,1
1992,2,Sun,SF,31,BUF,34,September 13,A,598,488,3,3
1992,2,Sun,NO,28,CHI,6,September 13,H,345,381,2,3
1992,2,Sun,CIN,24,UNK,21,September 13,H,332,454,0,3
1992,2,Mon,CLE,23,MIA,27,September 14,A,322,401,0,1
1992,3,Sun,MIA,26,UNK,10,September 20,H,381,298,2,4
1992,3,Sun,NE,6,SEA,10,September 20,A,245,250,3,0
1992,3,Sun,WAS,13,DET,10,September 20,H,275,206,3,2
1992,3,Sun,UNK,23,KC,20,September 20,H,342,345,3,1
1992,3,Sun,MIN,26,TB,20,September 20,H,319,333,1,2
1992,3,Sun,NYJ,14,SF,31,September 20,A,311,335,1,2
1992,3,Sun,SD,6,PIT,23,September 20,A,330,272,3,3
1992,3,Sun,PHI,30,DEN,0,September 20,H,388,82,0,1
1992,3,Sun,DAL,31,UNK,20,September 20,H,413,438,0,2
1992,3,Sun,ATL,7,NO,10,September 20,A,278,229,2,0
1992,3,Sun,BUF,38,IND,0,September 20,H,380,140,2,3
1992,3,Sun,GB,24,CIN,23,September 20,H,345,301,3,3
1992,3,Sun,UNK,16,CLE,28,September 20,A,464,231,5,0
1992,3,Mon,CHI,14,NYG,27,September 21,A,274,386,2,1
1992,4,Sun,SEA,17,MIA,19,September 27,A,221,314,2,4
1992,4,Sun,GB,17,PIT,3,September 27,H,294,353,0,1
1992,4,Sun,DET,23,TB,27,September 27,A,368,395,1,3
1992,4,Sun,UNK,18,NYJ,10,September 27,H,269,330,3,4
1992,4,Sun,UNK,27,SD,0,September 27,H,303,262,1,3
1992,4,Sun,CLE,0,DEN,12,September 27,A,216,300,3,1
1992,4,Sun,CIN,7,MIN,42,September 27,A,178,423,4,0
1992,4,Sun,NE,7,BUF,41,September 27,A,265,490,3,1
1992,4,Sun,CHI,41,ATL,31,September 27,H,489,348,0,1
1992,4,Sun,NO,10,SF,16,September 27,A,336,333,5,2
1992,4,Mon,KC,27,UNK,7,September 28,H,241,218,1,2
1992,5,Sun,UNK,13,NYG,10,October 4,H,300,278,1,1
1992,5,Sun,NYJ,30,NE,21,October 4,H,312,282,2,3
1992,5,Sun,UNK,27,WAS,24,October 4,H,266,365,2,3
1992,5,Sun,TB,14,IND,24,October 4,A,359,293,3,3
1992,5,Sun,SD,17,SEA,6,October 4,H,302,180,0,3
1992,5,Sun,SF,27,UNK,24,October 4,H,412,347,1,2
1992,5,Sun,DET,7,NO,13,October 4,A,187,285,1,0
1992,5,Sun,DEN,20,KC,19,October 4,H,347,369,1,0
1992,5,Sun,ATL,24,GB,10,October 4,H,268,338,0,2
1992,5,Sun,BUF,10,MIA,37,October 4,A,400,362,5,1
1992,5,Sun,MIN,21,CHI,20,October 4,H,332,275,4,2
1992,5,Mon,PHI,31,DAL,7,October 5,H,266,311,1,4
1992,6,Sun,CIN,24,UNK,38,October 11,A,274,418,2,3
1992,6,Sun,NE,12,SF,24,October 11,A,227,411,3,3
1992,6,Sun,DAL,27,SEA,0,October 11,H,313,62,2,3
1992,6,Sun,NYG,31,UNK,21,October 11,H,399,306,0,1
1992,6,Sun,IND,6,NYJ,3,October 11,H,282,147,1,1
1992,6,Sun,CLE,17,PIT,9,October 11,H,253,348,1,1
1992,6,Sun,MIA,21,ATL,17,October 11,H,346,323,1,2
1992,6,Sun,UNK,20,BUF,3,October 11,H,248,350,2,2
1992,6,Sun,KC,24,PHI,17,October 11,H,316,313,1,3
1992,6,Sun,NO,13,UNK,10,October 11,H,301,196,2,1
1992,6,Mon,WAS,34,DEN,3,October 12,H,362,128,1,4
1992,7,Thu,MIN,31,DET,14,October 15,H,393,293,0,2
1992,7,Sun,UNK,38,NYG,17,October 18,H,356,296,1,2
1992,7,Sun,MIA,38,NE,17,October 18,H,387,273,3,1
1992,7,Sun,WAS,16,PHI,12,October 18,H,320,286,1,2
1992,7,Sun,DAL,17,KC,10,October 18,H,278,230,2,1
1992,7,Sun,UNK,21,NO,30,October 18,A,254,399,1,1
1992,7,Sun,IND,14,SD,34,October 18,A,330,392,5,3
1992,7,Sun,CLE,17,GB,6,October 18,H,300,280,1,2
1992,7,Sun,CHI,31,TB,14,October 18,H,391,298,1,3
1992,7,Sun,DEN,27,UNK,21,October 18,H,322,407,0,1
1992,7,Sun,SEA,0,UNK,19,October 18,A,237,248,2,1
1992,7,Sun,SF,56,ATL,17,October 18,H,590,297,1,2
1992,7,Mon,PIT,20,CIN,0,October 19,H,424,118,1,2
1992,8,Sun,NYG,23,SEA,10,October 25,H,261,186,2,2
1992,8,Sun,MIN,13,WAS,15,October 25,A,218,252,3,2
1992,8,Sun,TB,7,DET,38,October 25,A,236,400,2,1
1992,8,Sun,UNK,13,DAL,28,October 25,A,165,369,1,0
1992,8,Sun,PHI,7,UNK,3,October 25,H,247,253,1,4
1992,8,Sun,MIA,20,IND,31,October 25,A,413,262,5,2
1992,8,Sun,NE,17,CLE,19,October 25,A,253,288,4,0
1992,8,Sun,UNK,26,CIN,10,October 25,H,425,201,1,1
1992,8,Sun,GB,10,CHI,30,October 25,A,248,356,2,0
1992,8,Sun,KC,3,PIT,27,October 25,A,179,263,3,0
1992,8,Sun,SD,24,DEN,21,October 25,H,441,351,3,3
1992,8,Mon,NYJ,20,BUF,24,October 26,A,326,373,2,2
1992,9,Sun,BUF,16,NE,7,November 1,H,288,196,3,3
1992,9,Sun,PIT,21,UNK,20,November 1,H,302,283,3,2
1992,9,Sun,WAS,7,NYG,24,November 1,A,239,389,2,0
1992,9,Sun,NO,23,TB,21,November 1,H,309,154,4,1
1992,9,Sun,NYJ,26,MIA,14,November 1,H,363,296,1,2
1992,9,Sun,DET,13,GB,27,November 1,A,190,347,1,2
1992,9,Sun,ATL,30,UNK,28,November 1,H,350,359,2,2
1992,9,Sun,DAL,20,PHI,10,November 1,H,389,190,2,2
1992,9,Sun,UNK,24,SF,14,November 1,H,342,330,2,4
1992,9,Sun,SD,26,IND,0,November 1,H,398,99,3,2
1992,9,Sun,CIN,30,CLE,10,November 1,H,300,328,1,2
1992,9,Mon,CHI,10,MIN,38,November 2,A,293,312,4,1
1992,10,Sun,NYG,27,GB,7,November 8,H,177,361,2,5
1992,10,Sun,KC,16,SD,14,November 8,H,211,295,0,4
1992,10,Sun,TB,7,MIN,35,November 8,A,351,296,3,3
1992,10,Sun,NE,14,NO,31,November 8,A,122,316,4,2
