Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1959,1,Sat,PIT,17,CLE,7,September 26,H,323,274,2,1
1959,1,Sat,UNK,21,NYG,23,September 26,A,358,407,2,1
1959,1,Sun,UNK,49,WAS,21,September 27,H,569,419,1,5
1959,1,Sun,UNK,21,DET,9,September 27,H,339,334,0,5
1959,1,Sun,SF,24,PHI,14,September 27,H,291,278,2,0
1959,1,Sun,GB,9,CHI,6,September 27,H,262,164,2,2
1959,2,Sat,UNK,21,CHI,26,October 3,A,257,265,3,2
1959,2,Sun,PHI,49,NYG,21,October 4,H,299,333,0,5
1959,2,Sun,GB,28,DET,10,October 4,H,263,224,2,5
1959,2,Sun,UNK,7,CLE,34,October 4,A,273,299,5,0
1959,2,Sun,SF,34,UNK,0,October 4,H,296,177,1,5
1959,2,Sun,PIT,17,WAS,23,October 4,A,381,322,3,1
1959,3,Sun,DET,24,UNK,31,October 11,A,292,409,5,3
1959,3,Sun,GB,21,SF,20,October 11,H,371,239,3,1
1959,3,Sun,CHI,21,UNK,28,October 11,A,306,420,4,1
1959,3,Sun,WAS,23,UNK,14,October 11,H,280,298,3,4
1959,3,Sun,PHI,28,PIT,24,October 11,H,281,269,2,2
1959,3,Sun,CLE,6,NYG,10,October 11,A,343,250,1,1
1959,4,Sun,GB,6,UNK,45,October 18,A,262,456,4,0
1959,4,Sun,CLE,17,UNK,7,October 18,H,295,220,0,4
1959,4,Sun,NYG,24,PHI,7,October 18,H,432,247,5,2
1959,4,Sun,WAS,6,PIT,27,October 18,A,182,187,6,3
1959,4,Sun,DET,13,SF,34,October 18,A,302,407,4,1
1959,4,Sun,CHI,7,UNK,21,October 18,A,340,330,6,2
1959,5,Sun,UNK,7,DET,17,October 25,A,345,259,5,2
1959,5,Sun,UNK,38,GB,21,October 25,H,309,344,2,6
1959,5,Sun,PIT,16,NYG,21,October 25,A,243,279,6,4
1959,5,Sun,SF,20,CHI,17,October 25,H,332,320,1,4
1959,5,Sun,UNK,24,PHI,28,October 25,A,313,399,6,2
1959,5,Sun,CLE,34,WAS,7,October 25,H,412,244,1,5
1959,6,Sun,UNK,45,PIT,24,November 1,H,336,329,3,6
1959,6,Sun,UNK,31,CLE,38,November 1,A,426,397,3,2
1959,6,Sun,SF,33,DET,7,November 1,H,394,183,4,3
1959,6,Sun,UNK,21,CHI,26,November 1,A,403,339,3,1
1959,6,Sun,NYG,20,GB,3,November 1,H,215,160,1,3
1959,6,Sun,PHI,30,WAS,23,November 1,H,354,378,2,3
1959,7,Sun,WAS,27,UNK,24,November 8,H,278,367,1,2
1959,7,Sun,PIT,10,DET,10,November 8,T,189,314,4,3
1959,7,Sun,UNK,16,SF,24,November 8,A,436,300,5,2
1959,7,Sun,CHI,28,GB,17,November 8,H,279,230,1,3
1959,7,Sun,NYG,9,UNK,3,November 8,H,274,163,3,5
1959,7,Sun,CLE,28,PHI,7,November 8,H,311,314,0,3
1959,8,Sun,PHI,27,UNK,17,November 15,H,377,181,4,7
1959,8,Sun,DET,23,UNK,17,November 15,H,222,302,1,3
1959,8,Sun,WAS,17,CLE,31,November 15,A,353,430,3,0
1959,8,Sun,CHI,14,SF,3,November 15,H,357,263,4,6
1959,8,Sun,NYG,9,PIT,14,November 15,A,187,322,3,3
1959,8,Sun,GB,24,UNK,28,November 15,A,455,509,3,2
1959,9,Sun,CLE,20,PIT,21,November 22,A,387,338,0,0
1959,9,Sun,PHI,23,UNK,20,November 22,H,390,270,2,3
1959,9,Sun,GB,21,WAS,0,November 22,H,336,238,3,2
1959,9,Sun,UNK,45,SF,14,November 22,H,439,133,3,4
1959,9,Sun,UNK,20,NYG,30,November 22,A,96,386,4,2
1959,9,Sun,DET,14,CHI,24,November 22,A,339,130,8,3
1959,10,Thu,DET,17,GB,24,November 26,A,354,242,5,2
1959,10,Sun,UNK,35,UNK,21,November 29,H,396,374,1,4
1959,10,Sun,NYG,45,WAS,14,November 29,H,477,130,4,4
1959,10,Sun,CLE,20,SF,21,November 29,A,281,200,3,1
1959,10,Sun,PIT,31,PHI,0,November 29,H,393,225,2,4
1959,10,Sun,UNK,7,CHI,31,November 29,A,270,273,7,1
1959,11,Sat,SF,14,UNK,34,December 5,A,254,395,6,1
1959,11,Sun,WAS,14,PHI,34,December 6,A,317,426,4,2
1959,11,Sun,CHI,27,PIT,21,December 6,H,391,314,3,1
1959,11,Sun,UNK,20,GB,38,December 6,A,286,335,5,1
1959,11,Sun,DET,45,UNK,21,December 6,H,377,289,3,5
1959,11,Sun,NYG,48,CLE,7,December 6,H,526,136,2,5
1959,12,Sat,UNK,26,UNK,45,December 12,A,433,282,5,1
1959,12,Sun,PHI,21,CLE,28,December 13,A,297,450,1,1
1959,12,Sun,SF,14,GB,36,December 13,A,279,479,3,1
1959,12,Sun,PIT,35,UNK,20,December 13,H,307,164,1,4
1959,12,Sun,CHI,25,DET,14,December 13,H,347,256,1,2
1959,12,Sun,WAS,10,NYG,24,December 13,A,346,407,3,2
1959,ConfChamp,,UNK,31,NYG,16,December 27,H,280,323,0,3
