Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1984,1,Sun,NO,28,ATL,36,September 2,A,268,422,4,3
1984,1,Sun,UNK,14,UNK,24,September 2,A,276,316,0,1
1984,1,Sun,NYG,28,PHI,27,September 2,H,497,314,1,0
1984,1,Sun,MIN,13,SD,42,September 2,A,206,526,4,2
1984,1,Sun,WAS,17,MIA,35,September 2,A,349,397,3,0
1984,1,Sun,PIT,27,KC,37,September 2,A,465,264,4,1
1984,1,Sun,DET,27,SF,30,September 2,A,298,298,0,1
1984,1,Sun,BUF,17,NE,21,September 2,A,326,315,1,2
1984,1,Sun,GB,24,UNK,23,September 2,H,266,417,1,1
1984,1,Sun,IND,14,NYJ,23,September 2,A,294,308,5,3
1984,1,Sun,DEN,20,CIN,17,September 2,H,323,433,2,2
1984,1,Sun,CHI,34,TB,14,September 2,H,327,254,2,8
1984,1,Mon,UNK,13,DAL,20,September 3,A,204,436,5,5
1984,1,Mon,SEA,33,CLE,0,September 3,H,307,120,3,5
1984,2,Thu,NYJ,17,PIT,23,September 6,A,168,293,4,2
1984,2,Sun,SEA,31,SD,17,September 9,H,430,415,2,8
1984,2,Sun,NO,17,TB,13,September 9,H,333,264,0,0
1984,2,Sun,PHI,19,MIN,17,September 9,H,376,231,2,1
1984,2,Sun,MIA,28,NE,7,September 9,H,343,332,2,5
1984,2,Sun,UNK,28,GB,7,September 9,H,233,209,2,2
1984,2,Sun,NYG,28,DAL,7,September 9,H,284,344,1,4
1984,2,Sun,UNK,21,IND,35,September 9,A,415,383,1,0
1984,2,Sun,ATL,24,DET,27,September 9,A,380,449,0,0
1984,2,Sun,UNK,37,BUF,7,September 9,H,486,171,0,3
1984,2,Sun,CHI,27,DEN,0,September 9,H,406,130,3,4
1984,2,Sun,CIN,22,KC,27,September 9,A,398,323,2,1
1984,2,Sun,UNK,20,CLE,17,September 9,H,226,333,3,2
1984,2,Mon,SF,37,WAS,31,September 10,H,534,371,2,0
1984,3,Sun,KC,20,UNK,22,September 16,A,279,383,3,4
1984,3,Sun,SF,30,NO,20,September 16,H,307,268,1,5
1984,3,Sun,NE,38,SEA,23,September 16,H,291,252,2,3
1984,3,Sun,WAS,30,NYG,14,September 16,H,260,349,3,5
1984,3,Sun,SD,31,UNK,14,September 16,H,477,284,1,1
1984,3,Sun,PIT,24,UNK,14,September 16,H,345,298,2,3
1984,3,Sun,TB,21,DET,17,September 16,H,325,270,2,0
1984,3,Sun,DAL,23,PHI,17,September 16,H,447,299,0,3
1984,3,Sun,MIN,27,ATL,20,September 16,H,414,258,1,2
1984,3,Sun,GB,7,CHI,9,September 16,A,154,345,1,1
1984,3,Sun,NYJ,43,CIN,23,September 16,H,397,425,0,6
1984,3,Sun,CLE,14,DEN,24,September 16,A,310,297,4,2
1984,3,Sun,IND,33,UNK,34,September 16,A,399,397,3,3
1984,3,Mon,BUF,17,MIA,21,September 17,A,296,368,2,3
1984,4,Sun,PHI,9,SF,21,September 23,A,241,398,1,0
1984,4,Sun,NYG,17,TB,14,September 23,H,280,326,0,2
1984,4,Sun,NE,10,WAS,26,September 23,A,242,332,2,0
1984,4,Sun,DET,28,MIN,29,September 23,A,336,420,3,0
1984,4,Sun,DEN,21,KC,0,September 23,H,367,337,2,2
1984,4,Sun,DAL,20,GB,6,September 23,H,300,204,1,4
1984,4,Sun,NO,34,UNK,24,September 23,H,450,337,2,3
1984,4,Sun,MIA,44,IND,7,September 23,H,399,223,1,4
1984,4,Sun,CLE,20,PIT,10,September 23,H,413,219,1,3
1984,4,Sun,CIN,14,UNK,24,September 23,A,295,341,4,3
1984,4,Sun,SEA,38,CHI,9,September 23,H,203,301,1,6
1984,4,Sun,BUF,26,NYJ,28,September 23,A,391,391,1,3
1984,4,Sun,ATL,42,UNK,10,September 23,H,331,277,1,4
1984,4,Mon,UNK,33,SD,30,September 24,H,397,343,2,1
1984,5,Sun,NYJ,21,NE,28,September 30,A,373,476,1,1
1984,5,Sun,UNK,10,NO,27,September 30,A,133,357,2,2
1984,5,Sun,MIN,12,SEA,20,September 30,A,334,409,4,4
1984,5,Sun,TB,30,GB,27,September 30,H,406,383,5,4
1984,5,Sun,SD,27,DET,24,September 30,H,375,383,1,0
1984,5,Sun,DEN,16,UNK,13,September 30,H,352,281,1,2
