Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1987,1,Sun,TB,48,ATL,10,September 13,H,460,197,2,3
1987,1,Sun,PIT,30,SF,17,September 13,H,266,356,0,4
1987,1,Sun,WAS,34,PHI,24,September 13,H,374,351,2,4
1987,1,Sun,UNK,20,UNK,16,September 13,H,400,244,3,3
1987,1,Sun,NE,28,MIA,21,September 13,H,309,285,4,2
1987,1,Sun,KC,20,SD,13,September 13,H,232,342,1,4
1987,1,Sun,GB,0,UNK,20,September 13,A,147,293,3,0
1987,1,Sun,MIN,34,DET,19,September 13,H,353,272,3,2
1987,1,Sun,DEN,40,SEA,17,September 13,H,504,277,2,5
1987,1,Sun,UNK,24,DAL,13,September 13,H,360,322,0,1
1987,1,Sun,NO,28,CLE,21,September 13,H,338,387,0,2
1987,1,Sun,IND,21,CIN,23,September 13,A,291,403,3,1
1987,1,Sun,BUF,28,NYJ,31,September 13,A,359,394,1,1
1987,1,Mon,CHI,34,NYG,19,September 14,H,416,203,2,1
1987,2,Sun,GB,17,DEN,17,September 20,T,234,478,1,6
1987,2,Sun,UNK,27,DET,7,September 20,H,405,291,1,3
1987,2,Sun,SEA,43,KC,14,September 20,H,360,182,0,5
1987,2,Sun,UNK,16,MIN,21,September 20,A,210,353,2,2
1987,2,Sun,PHI,27,NO,17,September 20,H,336,220,3,5
1987,2,Sun,NYG,14,DAL,16,September 20,A,265,356,5,4
1987,2,Sun,SD,28,UNK,24,September 20,H,282,471,2,2
1987,2,Sun,IND,10,MIA,23,September 20,A,342,375,4,2
1987,2,Sun,CLE,34,PIT,10,September 20,H,304,185,2,6
1987,2,Sun,CIN,26,SF,27,September 20,A,292,261,1,1
1987,2,Sun,CHI,20,TB,3,September 20,H,301,262,4,4
1987,2,Sun,BUF,34,UNK,30,September 20,H,383,327,2,1
1987,2,Sun,ATL,21,WAS,20,September 20,H,394,335,1,3
1987,2,Mon,NYJ,43,NE,24,September 21,H,408,193,2,2
1987,3,Sun,NO,37,UNK,10,October 4,H,349,207,1,2
1987,3,Sun,SEA,24,MIA,20,October 4,H,402,324,3,2
1987,3,Sun,UNK,35,KC,17,October 4,H,500,268,2,3
1987,3,Sun,MIN,16,GB,23,October 4,A,315,300,2,0
1987,3,Sun,DET,27,TB,31,October 4,A,262,219,4,1
1987,3,Sun,DEN,10,UNK,40,October 4,A,220,414,3,2
1987,3,Sun,NYJ,24,DAL,38,October 4,A,241,246,5,4
1987,3,Sun,WAS,28,UNK,21,October 4,H,452,398,1,0
1987,3,Sun,NE,10,CLE,20,October 4,A,141,348,1,3
1987,3,Sun,CIN,9,SD,10,October 4,A,206,261,0,2
1987,3,Sun,PHI,3,CHI,35,October 4,A,170,318,2,2
1987,3,Sun,BUF,6,IND,47,October 4,A,163,463,7,2
1987,3,Sun,ATL,12,PIT,28,October 4,A,215,361,4,3
1987,3,Mon,NYG,21,SF,41,October 5,A,231,433,4,1
1987,4,Sun,TB,13,SD,17,October 11,A,201,385,1,3
1987,4,Sun,UNK,31,PIT,21,October 11,H,313,319,2,1
1987,4,Sun,NYG,12,WAS,38,October 11,A,171,376,3,2
1987,4,Sun,MIA,42,KC,0,October 11,H,344,132,1,4
1987,4,Sun,GB,16,DET,19,October 11,A,273,342,3,2
1987,4,Sun,DAL,41,PHI,22,October 11,H,400,434,2,3
1987,4,Sun,UNK,24,NO,19,October 11,H,143,368,1,4
1987,4,Sun,IND,6,NYJ,0,October 11,H,270,211,2,5
1987,4,Sun,ATL,17,SF,25,October 11,A,238,361,2,1
1987,4,Sun,NE,14,BUF,7,October 11,H,256,168,1,5
1987,4,Sun,CHI,27,MIN,7,October 11,H,344,151,1,2
1987,4,Sun,SEA,10,CIN,17,October 11,A,216,367,2,3
1987,4,Sun,CLE,10,UNK,15,October 11,A,169,317,4,2
1987,4,Mon,DEN,30,UNK,14,October 12,H,346,270,2,5
1987,5,Sun,TB,20,MIN,10,October 18,H,268,175,2,6
1987,5,Sun,NYJ,37,MIA,31,October 18,H,477,414,5,6
1987,5,Sun,GB,16,PHI,10,October 18,H,401,365,4,5
1987,5,Sun,DET,14,SEA,37,October 18,A,197,404,2,2
1987,5,Sun,KC,17,DEN,26,October 18,A,247,373,3,4
1987,5,Sun,UNK,17,SD,23,October 18,A,314,244,3,0
1987,5,Sun,SF,34,UNK,28,October 18,H,448,324,3,3
1987,5,Sun,PIT,21,IND,7,October 18,H,378,270,1,5
1987,5,Sun,CIN,0,CLE,34,October 18,A,95,410,3,4
1987,5,Sun,CHI,17,NO,19,October 18,A,133,291,4,3
1987,5,Sun,BUF,6,NYG,3,October 18,H,331,308,7,2
1987,5,Sun,ATL,24,UNK,20,October 18,H,342,350,5,4
1987,5,Sun,UNK,7,NE,21,October 18,A,334,310,3,0
1987,5,Mon,DAL,7,WAS,13,October 19,A,316,339,3,3
1987,6,Sun,UNK,13,SEA,35,October 25,A,250,293,3,2
1987,6,Sun,WAS,17,NYJ,16,October 25,H,378,200,2,1
1987,6,Sun,NO,22,SF,24,October 25,A,379,303,2,2
1987,6,Sun,SD,42,KC,21,October 25,H,391,371,2,5
1987,6,Sun,DET,33,GB,34,October 25,A,353,465,1,3
1987,6,Sun,PHI,37,DAL,20,October 25,H,237,294,1,3
1987,6,Sun,NYG,30,UNK,7,October 25,H,394,308,1,4
1987,6,Sun,IND,30,NE,16,October 25,H,300,304,1,3
1987,6,Sun,UNK,37,ATL,33,October 25,H,439,304,2,5
1987,6,Sun,MIA,31,BUF,34,October 25,A,366,474,2,0
1987,6,Sun,TB,26,CHI,27,October 25,A,285,300,0,4
1987,6,Sun,PIT,23,CIN,20,October 25,H,282,433,0,2
1987,6,Mon,CLE,30,UNK,17,October 26,H,267,328,1,4
1987,6,Mon,MIN,34,DEN,27,October 26,H,393,329,5,1
1987,7,Sun,UNK,10,SF,31,November 1,A,280,435,1,1
1987,7,Sun,NE,26,UNK,23,November 1,H,406,330,1,2
1987,7,Sun,SEA,28,MIN,17,November 1,H,318,395,1,2
1987,7,Sun,MIA,35,PIT,24,November 1,H,478,315,3,1
1987,7,Sun,GB,17,TB,23,November 1,A,279,279,2,1
1987,7,Sun,DEN,34,DET,0,November 1,H,460,191,1,2
1987,7,Sun,UNK,23,PHI,28,November 1,A,409,328,3,2
1987,7,Sun,ATL,0,NO,38,November 1,A,183,410,5,0
1987,7,Sun,NYJ,14,IND,19,November 1,A,230,377,3,0
1987,7,Sun,SD,27,CLE,24,November 1,H,414,339,2,3
1987,7,Sun,CIN,29,UNK,31,November 1,A,504,227,3,3
1987,7,Sun,CHI,31,KC,28,November 1,H,343,367,2,2
1987,7,Sun,BUF,7,WAS,27,November 1,A,280,406,4,1
1987,7,Mon,DAL,33,NYG,24,November 2,H,240,297,2,5
1987,8,Sun,PHI,31,WAS,27,November 8,H,427,360,4,4
1987,8,Sun,NYG,17,NE,10,November 8,H,347,232,3,3
1987,8,Sun,UNK,14,NO,31,November 8,A,304,443,3,2
1987,8,Sun,MIN,31,UNK,20,November 8,H,200,376,1,5
1987,8,Sun,KC,16,PIT,17,November 8,A,224,391,5,4
1987,8,Sun,DET,27,DAL,17,November 8,H,293,290,4,5
1987,8,Sun,UNK,31,TB,28,November 8,H,415,377,2,1
1987,8,Sun,IND,13,SD,16,November 8,A,303,296,3,4
1987,8,Sun,CIN,14,MIA,20,November 8,A,358,333,2,0
1987,8,Sun,GB,24,CHI,26,November 8,A,340,351,1,2
1987,8,Sun,BUF,21,DEN,14,November 8,H,428,215,3,2
1987,8,Sun,CLE,38,ATL,3,November 8,H,365,243,1,2
1987,8,Sun,SF,27,UNK,20,November 8,H,443,269,2,4
1987,8,Mon,NYJ,30,SEA,14,November 9,H,342,275,1,4
1987,9,Sun,SD,16,UNK,14,November 15,H,248,365,1,2
1987,9,Sun,PIT,3,UNK,23,November 15,A,170,373,3,1
1987,9,Sun,PHI,17,NYG,20,November 15,A,337,384,1,3
1987,9,Sun,SF,24,NO,26,November 15,A,402,261,2,1
1987,9,Sun,MIN,23,TB,17,November 15,H,330,259,1,4
1987,9,Sun,KC,9,NYJ,16,November 15,A,299,329,3,0
1987,9,Sun,SEA,24,GB,13,November 15,H,281,298,5,5
1987,9,Sun,WAS,20,DET,13,November 15,H,309,341,2,4
1987,9,Sun,ATL,10,CIN,16,November 15,A,266,416,2,2
1987,9,Sun,CLE,27,BUF,21,November 15,H,421,267,3,2
1987,9,Sun,MIA,21,IND,40,November 15,A,286,457,5,0
1987,9,Sun,UNK,24,UNK,27,November 15,A,280,383,1,2
1987,9,Sun,NE,17,DAL,23,November 15,A,265,438,2,3
1987,9,Mon,DEN,31,CHI,29,November 16,H,439,446,2,2
1987,10,Sun,TB,10,SF,24,November 22,A,256,432,2,1
1987,10,Sun,SEA,34,SD,3,November 22,H,496,156,1,4
1987,10,Sun,NO,23,NYG,14,November 22,H,278,298,2,7
1987,10,Sun,KC,3,GB,23,November 22,A,201,273,3,1
1987,10,Sun,UNK,17,DEN,23,November 22,A,271,403,1,1
1987,10,Sun,DAL,14,MIA,20,November 22,A,319,440,3,1
1987,10,Sun,PHI,19,UNK,31,November 22,A,300,324,3,3
1987,10,Sun,NE,24,IND,0,November 22,H,313,324,0,5
1987,10,Sun,UNK,7,CLE,40,November 22,A,247,457,6,0
1987,10,Sun,CIN,16,PIT,30,November 22,A,448,328,5,2
1987,10,Sun,CHI,30,DET,10,November 22,H,383,179,1,2
1987,10,Sun,NYJ,14,BUF,17,November 22,A,318,331,1,1
1987,10,Sun,MIN,24,ATL,13,November 22,H,302,290,1,1
1987,10,Mon,WAS,26,UNK,30,November 23,A,343,234,2,1
1987,11,Thu,DET,20,KC,27,November 26,A,357,408,0,2
1987,11,Thu,DAL,38,MIN,44,November 26,A,403,476,5,2
1987,11,Sun,CHI,23,GB,10,November 29,H,319,348,3,2
1987,11,Sun,UNK,35,TB,3,November 29,H,425,201,1,3
1987,11,Sun,WAS,23,NYG,19,November 29,H,357,319,4,1
1987,11,Sun,NE,31,PHI,34,November 29,A,445,471,4,1
1987,11,Sun,PIT,16,NO,20,November 29,A,284,258,6,2
1987,11,Sun,ATL,21,UNK,34,November 29,A,267,476,4,2
1987,11,Sun,SD,17,DEN,31,November 29,A,378,522,2,1
1987,11,Sun,BUF,27,MIA,0,November 29,H,446,229,0,3
1987,11,Sun,IND,51,UNK,27,November 29,H,359,454,1,5
1987,11,Sun,SF,38,CLE,24,November 29,H,455,360,2,1
1987,11,Sun,NYJ,27,CIN,20,November 29,H,328,339,2,2
1987,11,Mon,SEA,14,UNK,37,November 30,A,167,507,3,1
1987,12,Sun,GB,12,SF,23,December 6,A,315,439,5,4
1987,12,Sun,NO,44,TB,34,December 6,H,365,449,1,4
1987,12,Sun,NYG,23,PHI,20,December 6,H,299,259,2,1
1987,12,Sun,UNK,33,SD,18,December 6,H,324,332,1,4
1987,12,Sun,PIT,13,SEA,9,December 6,H,308,215,0,2
1987,12,Sun,DET,16,UNK,37,December 6,A,328,423,3,2
1987,12,Sun,DEN,31,NE,20,December 6,H,371,369,3,6
1987,12,Sun,UNK,17,WAS,34,December 6,A,323,411,2,3
1987,12,Sun,DAL,10,ATL,21,December 6,A,354,364,3,4
1987,12,Sun,UNK,34,BUF,21,December 6,H,494,387,0,1
1987,12,Sun,MIN,24,CHI,30,December 6,A,356,423,1,3
1987,12,Sun,CIN,30,KC,27,December 6,H,503,322,0,1
1987,12,Sun,CLE,7,IND,9,December 6,A,247,297,1,1
1987,12,Mon,MIA,37,NYJ,28,December 7,H,432,256,1,2
1987,13,Sun,GB,16,MIN,10,December 13,H,300,289,1,2
1987,13,Sun,KC,16,UNK,10,December 13,H,276,400,2,4
1987,13,Sun,PHI,10,MIA,28,December 13,A,310,476,1,4
1987,13,Sun,NO,24,UNK,10,December 13,H,391,354,2,0
1987,13,Sun,NE,42,NYJ,20,December 13,H,300,308,0,3
1987,13,Sun,SD,16,PIT,20,December 13,A,435,254,5,1
1987,13,Sun,TB,10,DET,20,December 13,A,263,298,1,1
1987,13,Sun,SEA,28,DEN,21,December 13,H,367,380,4,2
1987,13,Sun,UNK,33,ATL,0,December 13,H,494,269,0,2
1987,13,Sun,IND,3,BUF,27,December 13,A,130,385,6,4
1987,13,Sun,CLE,38,CIN,24,December 13,H,390,417,1,2
1987,13,Sun,UNK,27,NYG,24,December 13,H,322,397,0,2
1987,13,Sun,WAS,24,DAL,20,December 13,H,317,428,2,2
1987,13,Mon,SF,41,CHI,0,December 14,H,331,263,1,6
1987,14,Sat,DEN,20,KC,17,December 19,H,369,377,2,1
1987,14,Sat,NYG,20,GB,10,December 19,H,326,179,3,1
1987,14,Sun,DET,14,MIN,17,December 20,A,364,340,5,0
1987,14,Sun,MIA,23,WAS,21,December 20,H,459,472,1,2
1987,14,Sun,NYJ,27,PHI,38,December 20,A,354,408,3,1
1987,14,Sun,UNK,24,PIT,16,December 20,H,283,348,1,3
1987,14,Sun,BUF,7,NE,13,December 20,A,148,235,2,3
1987,14,Sun,CHI,21,SEA,34,December 20,A,437,300,5,0
1987,14,Sun,TB,14,UNK,31,December 20,A,370,351,4,2
1987,14,Sun,SD,7,IND,20,December 20,A,273,340,3,0
1987,14,Sun,UNK,17,CLE,24,December 20,A,299,421,1,2
1987,14,Sun,CIN,24,NO,41,December 20,A,237,321,4,0
