Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1958,1,Sun,GB,20,CHI,34,September 28,A,217,300,3,3
1958,1,Sun,UNK,27,CLE,30,September 28,A,470,373,4,2
1958,1,Sun,UNK,28,DET,15,September 28,H,416,182,1,4
1958,1,Sun,UNK,7,NYG,37,September 28,A,330,295,6,1
1958,1,Sun,PHI,14,WAS,24,September 28,A,169,346,2,4
1958,1,Sun,SF,23,PIT,20,September 28,H,322,217,3,4
1958,2,Sat,UNK,37,WAS,10,October 4,H,531,247,3,3
1958,2,Sat,UNK,51,CHI,38,October 4,H,325,316,2,6
1958,2,Sun,SF,3,UNK,33,October 5,A,186,362,5,4
1958,2,Sun,PHI,27,NYG,24,October 5,H,308,314,3,2
1958,2,Sun,GB,13,DET,13,October 5,T,287,278,4,4
1958,2,Sun,PIT,12,CLE,45,October 5,A,269,411,9,5
1958,3,Sun,PIT,24,PHI,3,October 12,H,286,207,2,7
1958,3,Sun,CLE,35,UNK,28,October 12,H,454,389,1,4
1958,3,Sun,GB,17,UNK,24,October 12,A,360,382,4,2
1958,3,Sun,WAS,14,NYG,21,October 12,A,317,344,4,4
1958,3,Sun,DET,28,UNK,42,October 12,A,436,347,5,3
1958,3,Sun,CHI,28,SF,6,October 12,H,334,228,0,4
1958,4,Sun,WAS,37,GB,21,October 19,H,446,425,2,4
1958,4,Sun,DET,14,UNK,40,October 19,A,220,535,3,2
1958,4,Sun,CLE,27,PIT,10,October 19,H,409,259,3,4
1958,4,Sun,NYG,6,UNK,23,October 19,A,215,421,2,2
1958,4,Sun,CHI,31,UNK,10,October 19,H,306,215,3,6
1958,4,Sun,PHI,24,SF,30,October 19,A,309,380,3,2
1958,5,Sun,UNK,35,WAS,10,October 26,H,390,183,2,3
1958,5,Sun,SF,14,CHI,27,October 26,A,319,348,3,1
1958,5,Sun,NYG,17,PIT,6,October 26,H,175,239,1,4
1958,5,Sun,GB,38,PHI,35,October 26,H,318,411,1,4
1958,5,Sun,UNK,24,CLE,38,October 26,A,250,376,2,0
1958,5,Sun,UNK,24,DET,41,October 26,A,273,322,7,5
1958,6,Sun,UNK,21,PHI,21,November 2,T,384,399,5,6
1958,6,Sun,SF,24,DET,21,November 2,H,411,171,6,2
1958,6,Sun,UNK,41,CHI,35,November 2,H,317,338,3,2
1958,6,Sun,UNK,56,GB,0,November 2,H,390,142,2,5
1958,6,Sun,PIT,24,WAS,16,November 2,H,398,296,2,4
1958,6,Sun,CLE,17,NYG,21,November 2,A,201,337,2,3
1958,7,Sun,WAS,45,UNK,31,November 9,H,500,384,0,4
1958,7,Sun,PHI,24,PIT,31,November 9,A,322,386,2,2
1958,7,Sun,UNK,56,SF,7,November 9,H,577,282,3,5
1958,7,Sun,CLE,10,DET,30,November 9,A,247,337,1,0
1958,7,Sun,NYG,24,UNK,21,November 9,H,341,384,2,1
1958,7,Sun,CHI,24,GB,10,November 9,H,362,145,4,4
1958,8,Sun,PHI,49,UNK,21,November 16,H,514,321,4,2
1958,8,Sun,GB,7,UNK,20,November 16,A,284,484,5,3
1958,8,Sun,DET,35,SF,21,November 16,H,446,295,1,2
1958,8,Sun,PIT,31,NYG,10,November 16,H,297,191,2,1
1958,8,Sun,WAS,10,CLE,20,November 16,A,215,423,5,4
1958,8,Sun,CHI,0,UNK,17,November 16,A,161,285,5,2
1958,9,Sun,CLE,28,PHI,14,November 23,H,278,325,1,0
1958,9,Sun,GB,12,SF,33,November 23,A,207,539,4,1
1958,9,Sun,DET,7,CHI,20,November 23,A,171,307,0,1
1958,9,Sun,NYG,30,WAS,0,November 23,H,359,215,4,4
1958,9,Sun,UNK,20,PIT,27,November 23,A,315,458,3,2
1958,9,Sun,UNK,34,UNK,7,November 23,H,369,419,0,9
1958,10,Thu,DET,24,GB,14,November 27,H,198,242,3,3
1958,10,Sun,NYG,24,PHI,10,November 30,H,282,295,3,6
1958,10,Sun,UNK,35,SF,27,November 30,H,415,313,2,5
1958,10,Sun,CLE,21,WAS,14,November 30,H,336,310,0,1
1958,10,Sun,UNK,14,UNK,20,November 30,A,294,306,3,1
1958,10,Sun,PIT,24,CHI,10,November 30,H,396,270,3,5
1958,11,Sat,UNK,30,UNK,28,December 6,H,279,359,3,5
1958,11,Sun,CHI,30,UNK,14,December 7,H,313,134,8,8
1958,11,Sun,WAS,14,PIT,14,December 7,T,188,385,1,5
1958,11,Sun,DET,17,NYG,19,December 7,A,154,251,4,3
1958,11,Sun,SF,48,GB,21,December 7,H,468,335,1,6
1958,11,Sun,PHI,14,CLE,21,December 7,A,273,342,2,1
1958,12,Sat,PIT,38,UNK,21,December 13,H,683,277,3,7
1958,12,Sun,CHI,21,DET,16,December 14,H,226,314,5,2
1958,12,Sun,WAS,20,PHI,0,December 14,H,410,258,2,4
1958,12,Sun,SF,21,UNK,12,December 14,H,368,289,3,1
1958,12,Sun,NYG,13,CLE,10,December 14,H,226,257,0,2
1958,12,Sun,UNK,34,GB,20,December 14,H,357,279,3,1
1958,Division,,NYG,10,CLE,0,December 21,H,317,86,4,4
1958,ConfChamp,,NYG,17,UNK,23,December 28,A,266,452,4,3
