Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1969,1,Sun,ATL,24,SF,12,September 21,H,308,331,2,5
1969,1,Sun,NO,20,WAS,26,September 21,A,328,303,1,1
1969,1,Sun,NYG,24,MIN,23,September 21,H,320,327,2,2
1969,1,Sun,PIT,16,DET,13,September 21,H,237,236,4,4
1969,1,Sun,DAL,24,UNK,3,September 21,H,362,257,2,3
1969,1,Sun,UNK,20,UNK,27,September 21,A,337,339,4,0
1969,1,Sun,PHI,20,CLE,27,September 21,A,246,369,2,5
1969,1,Sun,GB,17,CHI,0,September 21,H,286,204,0,2
1969,2,Sun,PHI,41,PIT,27,September 28,H,460,355,2,2
1969,2,Sun,GB,14,SF,7,September 28,H,269,376,3,1
1969,2,Sun,DET,24,NYG,0,September 28,H,241,187,1,1
1969,2,Sun,NO,17,DAL,21,September 28,A,310,294,4,1
1969,2,Sun,MIN,52,UNK,14,September 28,H,622,235,3,3
1969,2,Sun,CLE,27,WAS,23,September 28,H,339,275,2,0
1969,2,Sun,UNK,20,CHI,17,September 28,H,170,371,2,2
1969,2,Sun,UNK,17,ATL,7,September 28,H,269,178,2,3
1969,3,Sun,SF,17,WAS,17,October 5,T,271,304,1,2
1969,3,Sun,UNK,36,NO,17,October 5,H,350,315,1,3
1969,3,Sun,MIN,19,GB,7,October 5,H,230,173,0,3
1969,3,Sun,PHI,7,DAL,38,October 5,A,252,526,2,1
1969,3,Sun,PIT,14,UNK,27,October 5,A,345,344,5,4
1969,3,Sun,CLE,21,DET,28,October 5,A,264,301,6,4
1969,3,Sun,NYG,28,CHI,24,October 5,H,267,380,1,3
1969,3,Sun,ATL,14,UNK,21,October 5,A,302,260,2,4
1969,4,Sun,SF,21,UNK,27,October 12,A,317,269,3,0
1969,4,Sun,NYG,10,PIT,7,October 12,H,208,231,1,4
1969,4,Sun,DET,17,GB,28,October 12,A,227,308,4,1
1969,4,Sun,WAS,33,UNK,17,October 12,H,377,226,2,5
1969,4,Sun,NO,17,CLE,27,October 12,A,277,306,4,0
1969,4,Sun,CHI,0,MIN,31,October 12,A,119,256,4,1
1969,4,Sun,ATL,17,DAL,24,October 12,A,213,397,2,1
1969,4,Mon,UNK,24,PHI,20,October 13,H,363,320,3,1
1969,5,Sat,CLE,42,PIT,31,October 18,H,283,320,4,8
1969,5,Sun,WAS,20,NYG,14,October 19,H,280,318,2,1
1969,5,Sun,UNK,34,GB,21,October 19,H,312,189,0,3
1969,5,Sun,DAL,49,PHI,14,October 19,H,447,180,1,3
1969,5,Sun,UNK,10,MIN,27,October 19,A,169,332,1,1
1969,5,Sun,NO,10,UNK,30,October 19,A,325,491,4,0
1969,5,Sun,DET,13,CHI,7,October 19,H,252,153,1,1
1969,5,Sun,SF,7,ATL,21,October 19,A,295,284,7,3
1969,6,Sun,MIN,24,DET,10,October 26,H,201,167,1,4
1969,6,Sun,PIT,7,WAS,14,October 26,A,301,214,2,3
1969,6,Sun,UNK,21,SF,24,October 26,A,408,331,4,1
1969,6,Sun,CLE,21,UNK,21,October 26,T,336,445,1,1
1969,6,Sun,CHI,7,UNK,9,October 26,A,159,236,2,2
1969,6,Sun,GB,28,ATL,10,October 26,H,337,219,4,3
1969,6,Sun,PHI,13,NO,10,October 26,H,366,267,4,4
