Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1951,1,Fri,UNK,54,UNK,14,September 28,H,722,111,5,0
1951,1,Sun,GB,20,CHI,31,September 30,A,282,329,4,3
1951,1,Sun,UNK,14,PHI,17,September 30,A,247,221,5,5
1951,1,Sun,DET,35,WAS,17,September 30,H,515,286,1,0
1951,1,Sun,SF,24,CLE,10,September 30,H,344,227,4,2
1951,1,Mon,PIT,13,NYG,13,October 1,T,251,303,3,2
1951,2,Sat,PHI,21,SF,14,October 6,H,325,263,3,4
1951,2,Sun,WAS,14,NYG,35,October 7,A,275,276,4,4
1951,2,Sun,GB,35,PIT,33,October 7,H,393,247,3,2
1951,2,Sun,UNK,23,CLE,38,October 7,A,312,450,4,3
1951,2,Sun,UNK,28,CHI,14,October 7,H,360,321,2,6
1951,2,Mon,DET,37,UNK,10,October 8,H,307,258,1,3
1951,3,Sun,NYG,28,UNK,17,October 14,H,269,283,8,4
1951,3,Sun,DET,21,UNK,27,October 14,A,197,422,4,3
1951,3,Sun,CLE,45,WAS,0,October 14,H,376,255,2,7
1951,3,Sun,PIT,24,SF,28,October 14,A,326,374,5,4
1951,3,Sun,GB,37,PHI,24,October 14,H,308,250,3,5
1951,3,Sun,CHI,24,UNK,21,October 14,H,452,321,3,2
1951,4,Sun,CLE,17,PIT,0,October 21,H,243,201,4,4
1951,4,Sun,NYG,26,PHI,24,October 21,H,252,244,4,3
1951,4,Sun,WAS,7,UNK,3,October 21,H,290,365,1,2
1951,4,Sun,DET,24,UNK,24,October 21,T,407,242,2,1
1951,4,Sun,CHI,13,SF,7,October 21,H,381,244,3,7
1951,4,Sun,GB,0,UNK,28,October 21,A,307,496,1,2
1951,5,Sun,UNK,14,PIT,28,October 28,A,392,287,6,1
1951,5,Sun,PHI,23,WAS,27,October 28,A,275,414,3,2
1951,5,Sun,DET,23,CHI,28,October 28,A,418,384,4,2
1951,5,Sun,SF,44,UNK,17,October 28,H,321,371,0,6
1951,5,Sun,CLE,14,NYG,13,October 28,H,235,196,3,4
1951,5,Sun,UNK,27,GB,29,October 28,A,418,340,3,3
1951,6,Sun,GB,17,DET,24,November 4,A,255,347,3,4
1951,6,Sun,PIT,13,PHI,34,November 4,A,187,242,3,3
1951,6,Sun,NYG,37,UNK,31,November 4,H,289,286,3,3
1951,6,Sun,WAS,0,CHI,27,November 4,A,175,392,5,1
1951,6,Sun,UNK,23,SF,16,November 4,H,357,253,3,5
1951,6,Sun,UNK,17,CLE,34,November 4,A,318,412,5,1
1951,7,Sun,PIT,28,GB,7,November 11,H,324,218,5,5
1951,7,Sun,NYG,28,WAS,14,November 11,H,290,303,3,9
1951,7,Sun,SF,19,UNK,14,November 11,H,468,245,3,2
1951,7,Sun,CLE,20,PHI,17,November 11,H,204,310,3,4
1951,7,Sun,CHI,28,DET,41,November 11,A,377,436,6,2
1951,7,Sun,UNK,45,UNK,21,November 11,H,518,342,2,4
1951,8,Sun,NYG,0,CLE,10,November 18,A,199,183,2,3
1951,8,Sun,UNK,48,UNK,21,November 18,H,574,479,1,3
1951,8,Sun,PIT,7,WAS,22,November 18,A,115,321,1,2
1951,8,Sun,SF,21,UNK,27,November 18,A,379,437,3,1
1951,8,Sun,PHI,10,DET,28,November 18,A,225,403,5,4
1951,8,Sun,CHI,24,GB,13,November 18,H,423,240,1,3
1951,9,Thu,DET,52,GB,35,November 22,H,478,458,1,4
1951,9,Sun,WAS,31,UNK,21,November 25,H,469,376,3,5
1951,9,Sun,PHI,13,PIT,17,November 25,A,300,323,5,3
1951,9,Sun,CLE,42,CHI,21,November 25,H,516,237,4,2
1951,9,Sun,UNK,0,NYG,10,November 25,A,152,153,1,3
1951,9,Sun,UNK,10,SF,10,November 25,T,283,337,5,2
1951,10,Sun,CHI,17,UNK,42,December 2,A,351,496,0,3
1951,10,Sun,WAS,21,PHI,35,December 2,A,275,410,1,2
1951,10,Sun,CLE,49,UNK,28,December 2,H,270,348,5,8
1951,10,Sun,GB,28,UNK,31,December 2,A,437,371,7,3
1951,10,Sun,DET,10,SF,20,December 2,A,180,358,4,2
1951,10,Sun,NYG,14,PIT,0,December 2,H,171,199,3,4
1951,11,Sun,SF,31,GB,19,December 9,H,407,187,3,4
1951,11,Sun,UNK,17,WAS,20,December 9,A,334,334,2,2
1951,11,Sun,UNK,21,CHI,45,December 9,A,360,485,2,2
1951,11,Sun,PHI,7,NYG,23,December 9,A,207,265,7,1
1951,11,Sun,UNK,22,DET,24,December 9,A,403,254,0,2
1951,11,Sun,PIT,0,CLE,28,December 9,A,209,251,5,2
1951,12,Sun,WAS,10,PIT,20,December 16,A,215,411,7,7
1951,12,Sun,SF,21,DET,17,December 16,H,265,331,2,4
1951,12,Sun,UNK,42,GB,14,December 16,H,396,403,3,4
1951,12,Sun,CHI,14,UNK,24,December 16,A,398,408,6,4
1951,12,Sun,PHI,9,CLE,24,December 16,A,73,243,2,4
1951,12,Sun,UNK,17,NYG,27,December 16,A,374,237,9,2
1951,ConfChamp,,UNK,24,CLE,17,December 23,H,334,325,3,4
