Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1982,1,Sun,NYG,14,ATL,16,September 12,A,378,272,4,3
1982,1,Sun,SF,17,UNK,23,September 12,A,252,255,4,4
1982,1,Sun,PHI,34,WAS,37,September 12,A,426,487,1,2
1982,1,Sun,MIN,17,TB,10,September 12,H,216,355,1,4
1982,1,Sun,NYJ,28,MIA,45,September 12,A,341,323,4,2
1982,1,Sun,GB,35,UNK,23,September 12,H,377,271,6,3
1982,1,Sun,DEN,3,SD,23,September 12,A,323,393,6,0
1982,1,Sun,DET,17,CHI,10,September 12,H,212,154,1,1
1982,1,Sun,NO,7,UNK,21,September 12,A,290,150,4,1
1982,1,Sun,UNK,13,NE,24,September 12,A,352,330,4,1
1982,1,Sun,SEA,7,CLE,21,September 12,A,180,330,3,1
1982,1,Sun,CIN,27,UNK,6,September 12,H,419,171,0,1
1982,1,Sun,BUF,14,KC,9,September 12,H,259,229,0,2
1982,1,Mon,DAL,28,PIT,36,September 13,A,436,388,4,1
1982,2,Thu,BUF,23,MIN,22,September 16,H,451,371,2,1
1982,2,Sun,UNK,14,DET,19,September 19,A,375,355,5,2
1982,2,Sun,KC,19,SD,12,September 19,H,282,282,1,3
1982,2,Sun,NE,7,NYJ,31,September 19,A,57,396,3,2
1982,2,Sun,UNK,23,SEA,21,September 19,H,282,303,3,3
1982,2,Sun,TB,13,WAS,21,September 19,A,278,248,4,0
1982,2,Sun,DEN,24,SF,21,September 19,H,283,413,2,2
1982,2,Sun,UNK,7,DAL,24,September 19,A,311,379,1,2
1982,2,Sun,ATL,14,UNK,38,September 19,A,385,364,5,1
1982,2,Sun,CHI,0,NO,10,September 19,A,183,317,3,1
1982,2,Sun,PIT,26,CIN,20,September 19,H,295,379,0,3
1982,2,Sun,CLE,21,PHI,24,September 19,A,366,423,3,2
1982,2,Sun,MIA,24,UNK,20,September 19,H,303,256,2,0
1982,2,Mon,NYG,19,GB,27,September 20,A,267,361,3,1
1982,3,Sun,UNK,10,PIT,24,November 21,A,292,362,4,3
1982,3,Sun,NYG,17,WAS,27,November 21,A,287,312,1,0
1982,3,Sun,NO,27,KC,17,November 21,H,293,286,1,2
1982,3,Sun,GB,26,MIN,7,November 21,H,359,184,1,1
1982,3,Sun,DEN,10,SEA,17,November 21,A,250,387,2,1
1982,3,Sun,DAL,14,TB,9,November 21,H,185,382,1,1
1982,3,Sun,UNK,20,SF,31,November 21,A,254,448,0,3
1982,3,Sun,NYJ,37,UNK,0,November 21,H,476,318,0,3
1982,3,Sun,CLE,10,NE,7,November 21,H,225,265,0,2
1982,3,Sun,PHI,14,CIN,18,November 21,A,275,310,3,4
1982,3,Sun,CHI,20,DET,17,November 21,H,365,152,3,2
1982,3,Sun,BUF,7,MIA,9,November 21,A,258,249,7,2
1982,3,Sun,ATL,34,UNK,17,November 21,H,387,274,0,2
1982,3,Mon,UNK,28,SD,24,November 22,H,326,411,2,4
1982,4,Thu,DET,6,NYG,13,November 25,A,321,206,4,3
1982,4,Thu,DAL,31,CLE,14,November 25,H,496,280,4,5
1982,4,Sun,MIN,35,CHI,7,November 28,H,384,197,3,5
1982,4,Sun,SEA,16,PIT,0,November 28,H,290,218,1,5
1982,4,Sun,WAS,13,PHI,9,November 28,H,295,319,3,5
1982,4,Sun,NE,29,UNK,21,November 28,H,378,240,3,3
1982,4,Sun,SF,20,NO,23,November 28,A,376,324,3,1
1982,4,Sun,UNK,20,KC,14,November 28,H,281,278,4,1
1982,4,Sun,NYJ,15,GB,13,November 28,H,355,263,2,1
1982,4,Sun,ATL,20,UNK,23,November 28,A,274,299,2,0
1982,4,Sun,SD,30,DEN,20,November 28,H,436,294,3,5
1982,4,Sun,BUF,20,UNK,0,November 28,H,312,88,0,1
1982,4,Sun,CIN,31,UNK,17,November 28,H,347,335,2,4
1982,4,Mon,TB,23,MIA,17,November 29,H,215,330,0,6
1982,5,Thu,UNK,24,SF,30,December 2,A,341,375,2,1
1982,5,Sun,UNK,28,SEA,23,December 5,H,235,331,1,4
1982,5,Sun,NYG,17,UNK,14,December 5,H,401,268,1,0
1982,5,Sun,NO,10,TB,13,December 5,A,380,271,3,0
1982,5,Sun,MIA,22,MIN,14,December 5,H,301,182,1,4
1982,5,Sun,PIT,35,KC,14,December 5,H,376,238,2,2
1982,5,Sun,WAS,10,DAL,24,December 5,A,275,362,3,2
1982,5,Sun,PHI,20,UNK,23,December 5,A,245,360,2,2
1982,5,Sun,CLE,13,SD,30,December 5,A,398,382,2,2
1982,5,Sun,UNK,17,CIN,20,December 5,A,333,290,0,0
1982,5,Sun,CHI,26,NE,13,December 5,H,342,249,3,4
1982,5,Sun,GB,33,BUF,21,December 5,H,301,336,3,5
1982,5,Sun,DEN,27,ATL,34,December 5,A,350,342,4,2
1982,5,Mon,DET,13,NYJ,28,December 6,A,274,437,5,3
1982,6,Sat,NYG,23,PHI,7,December 11,H,353,198,1,2
1982,6,Sat,SF,37,SD,41,December 11,A,465,538,2,0
1982,6,Sun,NYJ,32,TB,17,December 12,H,307,251,2,5
1982,6,Sun,NE,3,MIA,0,December 12,H,212,235,1,2
1982,6,Sun,KC,16,UNK,21,December 12,A,285,343,0,3
1982,6,Sun,GB,10,DET,30,December 12,A,200,296,5,4
1982,6,Sun,UNK,24,DEN,27,December 12,A,253,385,3,3
1982,6,Sun,UNK,7,WAS,12,December 12,A,356,292,3,1
1982,6,Sun,MIN,13,UNK,10,December 12,H,345,198,1,2
1982,6,Sun,CIN,23,CLE,10,December 12,H,256,210,1,4
1982,6,Sun,SEA,20,CHI,14,December 12,H,290,310,0,2
1982,6,Sun,BUF,13,PIT,0,December 12,H,339,94,2,4
1982,6,Sun,ATL,35,NO,0,December 12,H,329,91,4,6
1982,6,Mon,UNK,7,DAL,37,December 13,A,199,416,3,2
1982,7,Sat,MIA,20,NYJ,19,December 18,H,304,274,3,2
1982,7,Sat,UNK,37,UNK,31,December 18,H,431,272,4,2
1982,7,Sun,PHI,35,UNK,14,December 19,H,362,218,2,4
1982,7,Sun,WAS,15,NYG,14,December 19,H,375,139,5,2
1982,7,Sun,SEA,0,NE,16,December 19,A,171,393,6,1
1982,7,Sun,TB,24,BUF,23,December 19,H,342,318,4,5
1982,7,Sun,DET,31,MIN,34,December 19,A,346,332,3,0
1982,7,Sun,DEN,16,KC,37,December 19,A,220,270,4,1
1982,7,Sun,DAL,21,NO,7,December 19,H,316,301,5,4
1982,7,Sun,UNK,20,GB,20,December 19,T,295,362,1,2
1982,7,Sun,CLE,10,PIT,9,December 19,H,224,222,2,5
1982,7,Sun,CHI,7,UNK,10,December 19,A,273,240,1,3
1982,7,Sun,SF,7,ATL,17,December 19,A,219,391,2,2
1982,7,Mon,SD,50,CIN,34,December 20,H,661,441,3,1
1982,8,Sun,UNK,27,DEN,10,December 26,H,312,345,4,6
1982,8,Sun,TB,23,DET,21,December 26,H,377,210,2,2
1982,8,Sun,KC,13,SF,26,December 26,A,275,370,2,3
1982,8,Sun,MIN,14,NYJ,42,December 26,A,484,324,3,1
1982,8,Sun,NO,10,WAS,27,December 26,A,197,448,1,2
1982,8,Sun,PIT,37,NE,14,December 26,H,494,331,2,1
1982,8,Sun,DAL,20,PHI,24,December 26,A,245,236,4,4
1982,8,Sun,UNK,24,NYG,21,December 26,H,376,394,1,0
1982,8,Sun,ATL,7,GB,38,December 26,A,335,411,1,3
1982,8,Sun,UNK,26,CHI,34,December 26,A,583,421,3,0
1982,8,Sun,CIN,24,SEA,10,December 26,H,389,279,3,3
1982,8,Sun,UNK,14,CLE,20,December 26,A,369,340,6,1
1982,8,Sun,SD,44,UNK,26,December 26,H,507,370,3,5
1982,8,Mon,MIA,27,BUF,10,December 27,H,242,301,3,4
1982,9,Sun,SF,20,UNK,21,January 2,A,324,374,1,0
1982,9,Sun,SD,34,UNK,41,January 2,A,438,354,2,1
