Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1962,1,Sun,SF,14,CHI,30,September 16,A,193,271,2,0
1962,1,Sun,CLE,17,NYG,7,September 16,H,347,294,1,4
1962,1,Sun,PHI,21,UNK,27,September 16,A,285,354,2,0
1962,1,Sun,DET,45,PIT,7,September 16,H,395,173,0,2
1962,1,Sun,GB,34,MIN,7,September 16,H,308,177,1,7
1962,1,Sun,UNK,30,UNK,27,September 16,H,259,373,3,3
1962,1,Sun,DAL,35,WAS,35,September 16,T,483,286,3,2
1962,2,Sun,PHI,13,NYG,29,September 23,A,418,355,3,2
1962,2,Sun,MIN,7,UNK,34,September 23,A,173,348,3,2
1962,2,Sun,CLE,16,WAS,17,September 23,A,355,209,3,3
1962,2,Sun,GB,17,UNK,0,September 23,H,334,131,4,5
1962,2,Sun,DET,45,SF,24,September 23,H,424,342,0,4
1962,2,Sun,UNK,23,CHI,27,September 23,A,398,364,5,0
1962,2,Sun,DAL,28,PIT,30,September 23,A,351,354,2,1
1962,3,Sun,PIT,27,NYG,31,September 30,A,317,427,3,1
1962,3,Sun,UNK,20,DET,29,September 30,A,258,416,4,4
1962,3,Sun,WAS,24,UNK,14,September 30,H,294,351,3,8
1962,3,Sun,PHI,35,CLE,7,September 30,H,398,230,4,6
1962,3,Sun,UNK,17,DAL,27,September 30,A,274,403,2,1
1962,3,Sun,GB,49,CHI,0,September 30,H,409,176,1,5
1962,3,Sun,SF,21,MIN,7,September 30,H,261,259,2,5
1962,4,Sat,PIT,13,PHI,7,October 6,H,368,197,2,3
1962,4,Sun,UNK,13,SF,21,October 7,A,261,335,2,3
1962,4,Sun,MIN,0,CHI,13,October 7,A,259,249,5,0
1962,4,Sun,GB,9,DET,7,October 7,H,319,199,4,1
1962,4,Sun,CLE,19,DAL,10,October 7,H,231,239,2,2
1962,4,Sun,WAS,20,UNK,14,October 7,H,349,241,1,2
1962,4,Sun,UNK,14,NYG,31,October 7,A,224,332,2,2
1962,5,Sun,NYG,17,PIT,20,October 14,A,291,322,3,1
1962,5,Sun,DAL,41,PHI,19,October 14,H,354,328,1,2
1962,5,Sun,MIN,21,GB,48,October 14,A,306,506,3,1
1962,5,Sun,UNK,17,WAS,17,October 14,T,309,321,2,1
1962,5,Sun,DET,13,UNK,10,October 14,H,332,186,1,1
1962,5,Sun,CHI,27,SF,34,October 14,A,467,299,5,2
1962,5,Sun,CLE,14,UNK,36,October 14,A,236,390,5,1
1962,6,Sun,GB,31,SF,13,October 21,H,336,182,0,3
1962,6,Sun,UNK,7,CLE,34,October 21,A,191,487,3,0
1962,6,Sun,NYG,17,DET,14,October 21,H,191,278,2,3
1962,6,Sun,PHI,21,WAS,27,October 21,A,462,325,7,3
1962,6,Sun,UNK,14,MIN,38,October 21,A,170,407,4,3
1962,6,Sun,PIT,27,DAL,42,October 21,A,373,402,4,3
1962,6,Sun,CHI,35,UNK,15,October 21,H,408,415,2,5
1962,7,Sun,MIN,31,PHI,21,October 28,H,359,404,1,5
1962,7,Sun,DAL,24,UNK,28,October 28,A,379,349,4,5
1962,7,Sun,PIT,14,CLE,41,October 28,A,205,354,4,2
1962,7,Sun,DET,11,CHI,3,October 28,H,188,75,3,1
1962,7,Sun,NYG,49,WAS,34,October 28,H,602,375,1,3
1962,7,Sun,UNK,6,GB,17,October 28,A,309,252,3,2
