Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1922,1,Sun,UNK,36,UNK,0,October 1,H,0,0,0,0
1922,1,Sun,UNK,0,CHI,6,October 1,A,0,0,0,0
1922,1,Sun,UNK,7,UNK,0,October 1,H,0,0,0,0
1922,1,Sun,UNK,19,GB,14,October 1,H,0,0,0,0
1922,1,Sun,UNK,15,UNK,0,October 1,H,0,0,0,0
1922,1,Sun,UNK,3,UNK,0,October 1,H,0,0,0,0
1922,1,Sun,UNK,38,UNK,0,October 1,H,0,0,0,0
1922,1,Sun,UNK,36,UNK,0,October 1,H,0,0,0,0
1922,2,Sun,UNK,20,UNK,6,October 8,H,0,0,0,0
1922,2,Sun,UNK,6,CHI,10,October 8,A,0,0,0,0
1922,2,Sun,GB,6,UNK,10,October 8,A,0,0,0,0
1922,2,Sun,UNK,12,UNK,12,October 8,T,0,0,0,0
1922,2,Sun,UNK,0,UNK,0,October 8,T,0,0,0,0
1922,2,Thu,UNK,13,UNK,13,October 12,T,0,0,0,0
1922,2,Sun,UNK,19,UNK,0,October 15,H,0,0,0,0
1922,2,Sun,UNK,16,GB,3,October 15,H,0,0,0,0
1922,2,Sun,UNK,60,UNK,0,October 15,H,0,0,0,0
1922,2,Sun,UNK,14,UNK,0,October 15,H,0,0,0,0
1922,3,Sun,UNK,17,UNK,0,October 15,H,0,0,0,0
1922,3,Sun,CHI,7,UNK,0,October 15,H,0,0,0,0
1922,3,Sun,UNK,14,UNK,0,October 15,H,0,0,0,0
1922,3,Sun,UNK,20,UNK,0,October 15,H,0,0,0,0
1922,3,Sun,CHI,7,UNK,0,October 22,H,0,0,0,0
1922,3,Sun,UNK,0,UNK,22,October 22,A,0,0,0,0
1922,3,Sun,UNK,3,UNK,0,October 22,H,0,0,0,0
1922,3,Sun,UNK,26,UNK,0,October 22,H,0,0,0,0
1922,4,Sun,UNK,0,GB,0,October 22,T,0,0,0,0
1922,4,Sun,UNK,20,UNK,0,October 22,H,0,0,0,0
1922,4,Sun,UNK,0,UNK,7,October 22,A,0,0,0,0
1922,2,Sun,UNK,39,UNK,0,October 29,H,0,0,0,0
1922,4,Sun,UNK,0,UNK,7,October 29,A,0,0,0,0
1922,4,Sun,UNK,62,UNK,0,October 29,H,0,0,0,0
1922,4,Sun,UNK,0,UNK,0,October 29,T,0,0,0,0
1922,4,Sun,UNK,37,UNK,6,October 29,H,0,0,0,0
1922,5,Sun,GB,0,UNK,0,October 29,T,0,0,0,0
1922,5,Sun,CHI,6,UNK,7,October 29,A,0,0,0,0
1922,5,Sun,UNK,9,UNK,0,October 29,H,0,0,0,0
1922,3,Sun,UNK,13,UNK,6,November 5,H,0,0,0,0
1922,3,Sun,UNK,57,UNK,0,November 5,H,0,0,0,0
1922,5,Sun,UNK,9,UNK,7,November 5,H,0,0,0,0
1922,5,Sun,UNK,22,UNK,0,November 5,H,0,0,0,0
1922,5,Sun,GB,3,UNK,0,November 5,H,0,0,0,0
1922,6,Sun,CHI,9,UNK,0,November 5,H,0,0,0,0
1922,6,Sun,UNK,0,UNK,0,November 5,T,0,0,0,0
1922,6,Sat,UNK,34,UNK,0,November 11,H,0,0,0,0
1922,3,Sun,UNK,13,UNK,6,November 12,H,0,0,0,0
1922,6,Sun,UNK,3,UNK,0,November 12,H,0,0,0,0
1922,6,Sun,UNK,7,UNK,0,November 12,H,0,0,0,0
1922,7,Sun,GB,14,UNK,6,November 12,H,0,0,0,0
1922,7,Sun,UNK,43,UNK,0,November 12,H,0,0,0,0
1922,7,Sun,CHI,33,UNK,6,November 12,H,0,0,0,0
1922,6,Sun,UNK,13,UNK,0,November 19,H,0,0,0,0
1922,7,Sun,UNK,3,UNK,3,November 19,T,0,0,0,0
1922,8,Sun,UNK,3,GB,3,November 19,T,0,0,0,0
1922,8,Sun,UNK,0,UNK,7,November 19,A,0,0,0,0
1922,8,Sun,CHI,3,UNK,0,November 19,H,0,0,0,0
1922,6,Sun,UNK,6,UNK,0,November 26,H,0,0,0,0
1922,7,Sun,UNK,7,UNK,6,November 26,H,0,0,0,0
1922,8,Sun,CHI,20,UNK,10,November 26,H,0,0,0,0
1922,8,Sun,UNK,7,UNK,19,November 26,A,0,0,0,0
1922,9,Sun,GB,13,UNK,0,November 26,H,0,0,0,0
1922,9,Sun,UNK,20,UNK,3,November 26,H,0,0,0,0
1922,8,Thu,UNK,6,UNK,18,November 30,A,0,0,0,0
1922,8,Thu,UNK,3,UNK,0,November 30,H,0,0,0,0
1922,9,Thu,UNK,0,UNK,21,November 30,A,0,0,0,0
1922,9,Thu,UNK,14,UNK,0,November 30,H,0,0,0,0
1922,10,Thu,UNK,6,CHI,0,November 30,H,0,0,0,0
1922,10,Sun,UNK,3,UNK,7,December 3,A,0,0,0,0
1922,10,Sun,UNK,0,GB,14,December 3,A,0,0,0,0
1922,10,Sun,UNK,16,UNK,0,December 3,H,0,0,0,0
1922,11,Sun,CHI,22,UNK,0,December 3,H,0,0,0,0
1922,11,Sun,UNK,40,UNK,6,December 3,H,0,0,0,0
1922,12,Sun,UNK,9,CHI,0,December 10,H,0,0,0,0
1922,12,Sun,UNK,0,UNK,19,December 10,A,0,0,0,0
