Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1999,1,Sun,TEN,36,CIN,35,September 12,H,403,398,4,2
1999,1,Sun,CHI,20,KC,17,September 12,H,388,349,2,1
1999,1,Sun,CLE,0,PIT,43,September 12,A,40,464,4,0
1999,1,Sun,PHI,24,ARI,25,September 12,A,205,344,4,4
1999,1,Sun,WAS,35,DAL,41,September 12,A,504,541,2,3
1999,1,Sun,SEA,20,DET,28,September 12,A,205,369,2,1
1999,1,Sun,GB,28,OAK,24,September 12,H,409,363,4,1
1999,1,Sun,JAC,41,SF,3,September 12,H,344,203,0,5
1999,1,Sun,NYJ,28,NE,30,September 12,A,363,396,4,2
1999,1,Sun,TB,13,NYG,17,September 12,A,254,107,5,0
1999,1,Sun,STL,27,BAL,10,September 12,H,343,223,3,2
1999,1,Sun,NO,19,CAR,10,September 12,H,255,246,0,3
1999,1,Sun,ATL,14,MIN,17,September 12,A,359,299,3,0
1999,1,Sun,IND,31,BUF,14,September 12,H,393,321,3,3
1999,1,Mon,DEN,21,MIA,38,September 13,A,353,326,1,0
1999,2,Sun,BAL,20,PIT,23,September 19,A,292,270,3,0
1999,2,Sun,PHI,5,TB,19,September 19,A,150,220,1,2
1999,2,Sun,NYG,21,WAS,50,September 19,A,373,395,3,0
1999,2,Sun,SF,28,NO,21,September 19,H,311,324,1,3
1999,2,Sun,MIN,17,OAK,22,September 19,A,354,402,3,1
1999,2,Sun,CIN,7,SD,34,September 19,A,180,266,5,0
1999,2,Sun,DET,23,GB,15,September 19,H,278,437,2,3
1999,2,Sun,KC,26,DEN,10,September 19,H,365,244,1,4
1999,2,Sun,MIA,19,ARI,16,September 19,H,304,184,4,4
1999,2,Sun,CHI,13,SEA,14,September 19,A,311,349,1,3
1999,2,Sun,TEN,26,CLE,9,September 19,H,412,173,0,1
1999,2,Sun,CAR,20,JAC,22,September 19,A,283,414,1,1
1999,2,Sun,BUF,17,NYJ,3,September 19,H,384,190,1,0
1999,2,Sun,NE,31,IND,28,September 19,H,400,344,1,4
1999,2,Mon,DAL,24,ATL,7,September 20,H,232,324,2,4
1999,3,Sun,CAR,27,CIN,3,September 26,H,343,372,2,1
1999,3,Sun,OAK,24,CHI,17,September 26,H,392,232,5,3
1999,3,Sun,BAL,17,CLE,10,September 26,H,334,189,3,3
1999,3,Sun,SD,19,IND,27,September 26,A,274,468,1,1
1999,3,Sun,TB,13,DEN,10,September 26,H,243,173,2,1
1999,3,Sun,KC,31,DET,21,September 26,H,383,311,0,2
1999,3,Sun,GB,23,MIN,20,September 26,H,360,328,0,2
1999,3,Sun,JAC,19,TEN,20,September 26,A,369,242,4,2
1999,3,Sun,NE,16,NYG,14,September 26,H,290,258,0,0
1999,3,Sun,NYJ,20,WAS,27,September 26,A,337,333,2,0
1999,3,Sun,BUF,26,PHI,0,September 26,H,377,169,1,2
1999,3,Sun,STL,35,ATL,7,September 26,H,442,233,0,1
1999,3,Sun,PIT,10,SEA,29,September 26,A,272,341,5,2
1999,3,Mon,ARI,10,SF,24,September 27,A,250,322,4,1
1999,4,Sun,DEN,13,NYJ,21,October 3,A,326,334,6,2
1999,4,Sun,CHI,14,NO,10,October 3,H,324,269,5,1
1999,4,Sun,WAS,38,CAR,36,October 3,H,418,483,1,1
1999,4,Sun,CIN,10,STL,38,October 3,A,257,399,1,2
1999,4,Sun,CLE,7,NE,19,October 3,A,250,451,1,2
1999,4,Sun,DAL,35,ARI,7,October 3,H,306,208,1,5
1999,4,Sun,PIT,3,JAC,17,October 3,A,216,204,2,1
1999,4,Sun,MIN,21,TB,14,October 3,H,364,370,1,2
1999,4,Sun,NYG,16,PHI,15,October 3,H,361,174,5,3
1999,4,Sun,SF,24,TEN,22,October 3,H,329,392,0,1
1999,4,Sun,SEA,22,OAK,21,October 3,H,276,383,1,1
1999,4,Sun,ATL,13,BAL,19,October 3,A,298,307,3,0
1999,4,Sun,SD,21,KC,14,October 3,H,132,314,2,4
1999,4,Mon,MIA,18,BUF,23,October 4,A,292,250,3,1
1999,5,Sun,IND,31,MIA,34,October 10,A,332,469,2,0
1999,5,Sun,PHI,13,DAL,10,October 10,H,244,300,1,3
1999,5,Sun,DET,10,SD,20,October 10,A,229,256,3,2
1999,5,Sun,GB,26,TB,23,October 10,H,450,273,1,4
1999,5,Sun,STL,42,SF,20,October 10,H,423,305,2,3
1999,5,Sun,KC,16,NE,14,October 10,H,329,378,2,4
1999,5,Sun,OAK,13,DEN,16,October 10,A,265,302,2,2
1999,5,Sun,TEN,14,BAL,11,October 10,H,272,246,0,1
1999,5,Sun,ARI,14,NYG,3,October 10,H,206,285,0,2
1999,5,Sun,MIN,22,CHI,24,October 10,A,445,379,5,0
1999,5,Sun,BUF,24,PIT,21,October 10,H,365,255,1,1
1999,5,Sun,NO,17,ATL,20,October 10,A,390,251,2,2
1999,5,Sun,CLE,17,CIN,18,October 10,A,224,419,1,1
1999,5,Mon,NYJ,6,JAC,16,October 11,A,230,322,2,1
1999,6,Sun,SF,29,CAR,31,October 17,A,333,383,3,4
1999,6,Sun,SD,13,SEA,10,October 17,H,330,201,4,1
1999,6,Sun,NO,21,TEN,24,October 17,A,409,278,4,3
1999,6,Sun,NE,30,MIA,31,October 17,A,259,317,2,2
1999,6,Sun,DET,25,MIN,23,October 17,H,299,327,1,5
1999,6,Sun,NYJ,13,IND,16,October 17,A,281,318,2,1
1999,6,Sun,DEN,31,GB,10,October 17,H,514,133,1,3
1999,6,Sun,ARI,10,WAS,24,October 17,A,274,410,3,3
1999,6,Sun,CHI,16,PHI,20,October 17,A,352,316,2,2
1999,6,Sun,JAC,24,CLE,7,October 17,H,325,243,0,1
1999,6,Sun,ATL,13,STL,41,October 17,A,316,283,3,1
1999,6,Sun,BUF,14,OAK,20,October 17,A,310,343,3,0
1999,6,Sun,CIN,3,PIT,17,October 17,A,261,255,3,0
1999,6,Mon,NYG,13,DAL,10,October 18,H,228,274,0,1
1999,7,Thu,BAL,8,KC,35,October 21,A,277,218,3,0
1999,7,Sun,DAL,38,WAS,20,October 24,H,352,272,1,0
1999,7,Sun,CAR,9,DET,24,October 24,A,320,300,2,2
1999,7,Sun,SD,3,GB,31,October 24,A,303,295,6,2
1999,7,Sun,MIA,16,PHI,13,October 24,H,283,182,2,2
1999,7,Sun,NYG,31,NO,3,October 24,H,321,270,2,3
1999,7,Sun,MIN,40,SF,16,October 24,H,395,260,2,2
1999,7,Sun,OAK,24,NYJ,23,October 24,H,461,324,4,2
1999,7,Sun,STL,34,CLE,3,October 24,H,436,272,0,3
1999,7,Sun,IND,31,CIN,10,October 24,H,335,254,1,0
1999,7,Sun,TB,6,CHI,3,October 24,H,225,275,0,2
1999,7,Sun,NE,24,DEN,23,October 24,H,325,442,0,0
1999,7,Sun,SEA,26,BUF,16,October 24,H,385,352,0,3
1999,7,Mon,PIT,13,ATL,9,October 25,H,226,236,1,1
1999,8,Sun,KC,34,SD,0,October 31,H,283,213,0,4
1999,8,Sun,TEN,24,STL,21,October 31,H,281,415,0,3
