Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
2002,1,Thu,NYG,13,SF,16,September 5,A,361,279,3,1
2002,1,Sun,CIN,6,SD,34,September 8,A,203,401,1,0
2002,1,Sun,JAC,25,IND,28,September 8,A,343,307,2,2
2002,1,Sun,CAR,10,BAL,7,September 8,H,265,289,0,1
2002,1,Sun,BUF,31,NYJ,37,September 8,A,384,266,3,1
2002,1,Sun,GB,37,ATL,34,September 8,H,484,374,1,1
2002,1,Sun,WAS,31,ARI,23,September 8,H,442,257,1,1
2002,1,Sun,HOU,19,DAL,10,September 8,H,210,267,1,2
2002,1,Sun,DEN,23,STL,16,September 8,H,291,327,2,2
2002,1,Sun,CHI,27,MIN,23,September 8,H,368,368,2,3
2002,1,Sun,MIA,49,DET,21,September 8,H,389,257,0,2
2002,1,Sun,TB,20,NO,26,September 8,A,333,368,1,1
2002,1,Sun,TEN,27,PHI,24,September 8,H,328,261,4,3
2002,1,Sun,OAK,31,SEA,17,September 8,H,423,186,2,0
2002,1,Sun,CLE,39,KC,40,September 8,A,411,470,1,1
2002,1,Mon,NE,30,PIT,14,September 9,H,343,283,1,5
2002,2,Sun,CLE,20,CIN,7,September 15,H,265,357,0,3
2002,2,Sun,BAL,0,TB,25,September 15,A,173,279,1,0
2002,2,Sun,PIT,17,OAK,30,September 15,A,273,464,5,2
2002,2,Sun,STL,21,NYG,26,September 15,A,352,394,4,1
2002,2,Sun,NYJ,7,NE,44,September 15,A,200,432,2,2
2002,2,Sun,KC,16,JAC,23,September 15,A,336,450,2,1
2002,2,Sun,SD,24,HOU,3,September 15,H,267,118,1,3
2002,2,Sun,NO,35,GB,20,September 15,H,357,357,2,4
2002,2,Sun,SF,14,DEN,24,September 15,A,261,299,2,1
2002,2,Sun,SEA,13,ARI,24,September 15,A,426,347,1,1
2002,2,Sun,IND,13,MIA,21,September 15,A,432,342,3,1
2002,2,Sun,CAR,31,DET,7,September 15,H,385,122,0,3
2002,2,Sun,MIN,39,BUF,45,September 15,A,449,468,3,0
2002,2,Sun,ATL,13,CHI,14,September 15,A,257,242,3,2
2002,2,Sun,DAL,21,TEN,13,September 15,H,297,333,0,1
2002,2,Mon,WAS,7,PHI,37,September 16,A,179,451,3,0
2002,3,Sun,MIN,14,CAR,21,September 22,A,250,370,5,2
2002,3,Sun,CHI,23,NO,29,September 22,A,353,302,2,3
2002,3,Sun,TEN,28,CLE,31,September 22,A,187,403,0,4
2002,3,Sun,HOU,3,IND,23,September 22,A,204,339,2,2
2002,3,Sun,ARI,15,SD,23,September 22,A,297,289,3,1
2002,3,Sun,PHI,44,DAL,13,September 22,H,447,304,2,4
2002,3,Sun,DET,31,GB,37,September 22,A,271,442,5,3
2002,3,Sun,NE,41,KC,38,September 22,H,496,349,1,3
2002,3,Sun,MIA,30,NYJ,3,September 22,H,394,189,0,4
2002,3,Sun,NYG,9,SEA,6,September 22,H,351,145,0,1
