Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1976,1,Sun,ATL,14,UNK,30,September 12,A,210,369,4,4
1976,1,Sun,OAK,31,PIT,28,September 12,H,440,438,4,3
1976,1,Sun,UNK,20,TB,0,September 12,H,372,110,4,2
1976,1,Sun,WAS,19,NYG,17,September 12,H,322,317,3,4
1976,1,Sun,NO,9,MIN,40,September 12,A,132,449,3,1
1976,1,Sun,KC,16,SD,30,September 12,A,330,467,4,0
1976,1,Sun,GB,14,SF,26,September 12,A,227,314,3,1
1976,1,Sun,DAL,27,PHI,7,September 12,H,445,280,3,5
1976,1,Sun,SEA,24,UNK,30,September 12,A,352,456,3,2
1976,1,Sun,NE,13,UNK,27,September 12,A,317,272,5,1
1976,1,Sun,CLE,38,NYJ,17,September 12,H,390,258,1,2
1976,1,Sun,CIN,17,DEN,7,September 12,H,253,161,1,2
1976,1,Sun,CHI,10,DET,3,September 12,H,240,243,0,3
1976,1,Mon,BUF,21,MIA,30,September 13,A,383,401,0,3
1976,2,Sun,NE,30,MIA,14,September 19,H,430,254,2,4
1976,2,Sun,MIN,10,UNK,10,September 19,T,363,394,3,3
1976,2,Sun,PHI,20,NYG,7,September 19,H,300,214,2,2
1976,2,Sun,TB,0,SD,23,September 19,A,125,326,4,2
1976,2,Sun,WAS,31,SEA,7,September 19,H,428,205,3,3
1976,2,Sun,DEN,46,NYJ,3,September 19,H,543,185,1,2
1976,2,Sun,NO,6,DAL,24,September 19,A,163,423,1,4
1976,2,Sun,UNK,29,GB,0,September 19,H,420,131,0,7
1976,2,Sun,DET,24,ATL,10,September 19,H,295,236,0,5
1976,2,Sun,BUF,3,UNK,13,September 19,A,168,260,2,1
1976,2,Sun,SF,12,CHI,19,September 19,A,190,259,3,2
1976,2,Sun,UNK,28,CIN,27,September 19,H,399,303,5,3
1976,2,Sun,PIT,31,CLE,14,September 19,H,298,330,1,4
