Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1972,1,Sun,CHI,21,ATL,37,September 17,A,283,319,3,2
1972,1,Sun,UNK,34,NO,14,September 17,H,393,287,1,2
1972,1,Sun,SF,34,SD,3,September 17,H,295,258,2,5
1972,1,Sun,KC,10,MIA,20,September 17,A,332,296,4,2
1972,1,Sun,DET,30,NYG,16,September 17,H,392,245,0,2
1972,1,Sun,DEN,30,UNK,17,September 17,H,478,196,3,2
1972,1,Sun,DAL,28,PHI,6,September 17,H,389,315,3,4
1972,1,Sun,UNK,3,UNK,10,September 17,A,364,134,3,0
1972,1,Sun,CLE,10,GB,26,September 17,A,188,290,4,1
1972,1,Sun,NE,7,CIN,31,September 17,A,137,357,3,0
1972,1,Sun,BUF,24,NYJ,41,September 17,A,287,293,4,1
1972,1,Sun,PIT,34,OAK,28,September 17,H,247,370,4,5
1972,1,Mon,MIN,21,WAS,24,September 18,A,382,203,2,1
1972,2,Sun,MIA,34,UNK,13,September 24,H,435,167,4,3
1972,2,Sun,GB,14,OAK,20,September 24,A,207,313,2,1
1972,2,Sun,DET,10,MIN,34,September 24,A,213,286,5,0
1972,2,Sun,SD,37,DEN,14,September 24,H,317,313,2,6
1972,2,Sun,NYG,14,DAL,23,September 24,A,355,297,2,0
1972,2,Sun,WAS,24,UNK,10,September 24,H,272,219,0,3
1972,2,Sun,UNK,34,NYJ,44,September 24,A,412,573,2,2
1972,2,Sun,NE,21,ATL,20,September 24,H,287,399,0,0
1972,2,Sun,BUF,27,SF,20,September 24,H,233,202,1,4
1972,2,Sun,CHI,13,UNK,13,September 24,T,170,171,4,3
1972,2,Sun,CIN,15,PIT,10,September 24,H,269,205,4,3
1972,2,Sun,PHI,17,CLE,27,September 24,A,314,297,3,1
1972,2,Mon,NO,17,KC,20,September 25,A,152,324,0,4
1972,3,Sun,OAK,17,SD,17,October 1,T,232,345,1,3
1972,3,Sun,UNK,26,NYJ,20,October 1,H,412,398,1,4
1972,3,Sun,NE,24,WAS,23,October 1,H,380,349,2,2
1972,3,Sun,NO,2,SF,37,October 1,A,84,318,7,3
1972,3,Sun,MIN,14,MIA,16,October 1,A,240,254,4,2
1972,3,Sun,DEN,24,KC,45,October 1,A,332,305,4,1
1972,3,Sun,GB,16,DAL,13,October 1,H,168,269,0,5
1972,3,Sun,ATL,31,UNK,3,October 1,H,358,249,3,6
1972,3,Sun,BUF,0,UNK,17,October 1,A,229,339,5,4
1972,3,Sun,CHI,24,DET,38,October 1,A,327,312,3,0
1972,3,Sun,CLE,27,CIN,6,October 1,H,289,331,0,4
1972,3,Sun,UNK,19,PIT,25,October 1,A,248,362,4,2
1972,3,Mon,PHI,12,NYG,27,October 2,A,394,321,4,2
1972,4,Sun,UNK,31,SF,7,October 8,H,513,250,1,2
1972,4,Sun,WAS,14,PHI,0,October 8,H,371,236,4,2
1972,4,Sun,NYG,45,NO,21,October 8,H,357,286,2,6
1972,4,Sun,NYJ,17,MIA,27,October 8,A,270,394,1,1
1972,4,Sun,DAL,17,PIT,13,October 8,H,367,272,4,2
1972,4,Sun,MIN,17,UNK,19,October 8,A,292,262,2,0
1972,4,Sun,UNK,20,SD,23,October 8,A,265,350,3,5
1972,4,Sun,ATL,23,DET,26,October 8,A,278,314,1,4
1972,4,Sun,BUF,38,NE,14,October 8,H,305,354,2,4
1972,4,Sun,GB,20,CHI,17,October 8,H,341,258,2,1
1972,4,Sun,CIN,21,DEN,10,October 8,H,199,167,1,0
1972,4,Sun,CLE,7,KC,31,October 8,A,209,283,8,1
1972,4,Mon,UNK,0,OAK,34,October 9,A,89,302,5,4
1972,5,Sun,PHI,3,UNK,34,October 15,A,137,313,5,0
1972,5,Sun,PIT,24,UNK,7,October 15,H,295,108,0,1
1972,5,Sun,SF,17,NYG,23,October 15,A,342,269,5,2
1972,5,Sun,NE,13,NYJ,41,October 15,A,311,396,2,1
1972,5,Sun,MIA,24,SD,10,October 15,H,239,243,1,3
1972,5,Sun,DEN,20,MIN,23,October 15,A,336,305,2,1
1972,5,Sun,UNK,3,WAS,33,October 15,A,151,390,4,3
1972,5,Sun,NO,14,ATL,21,October 15,A,121,322,3,5
1972,5,Sun,OAK,28,BUF,16,October 15,H,396,295,2,1
1972,5,Sun,CLE,0,CHI,17,October 15,A,163,310,1,1
1972,5,Sun,KC,16,CIN,23,October 15,A,320,251,2,2
1972,5,Sun,UNK,0,DAL,21,October 15,A,175,390,3,2
1972,5,Mon,DET,23,GB,24,October 16,A,229,265,2,2
1972,6,Sun,PIT,33,NE,3,October 22,H,426,276,1,4
1972,6,Sun,SF,20,NO,20,October 22,T,340,367,3,2
1972,6,Sun,KC,20,PHI,21,October 22,A,244,349,2,2
1972,6,Sun,DET,34,SD,20,October 22,H,324,225,2,3
1972,6,Sun,OAK,23,DEN,30,October 22,A,316,409,1,1
1972,6,Sun,WAS,24,DAL,20,October 22,H,305,276,1,2
1972,6,Sun,NYG,27,UNK,21,October 22,H,316,191,3,3
1972,6,Sun,NYJ,24,UNK,20,October 22,H,347,406,4,2
1972,6,Sun,UNK,17,CLE,23,October 22,A,364,254,2,0
1972,6,Sun,UNK,15,CIN,12,October 22,H,149,283,3,2
1972,6,Sun,MIA,24,BUF,23,October 22,H,310,188,4,1
1972,6,Sun,GB,9,ATL,10,October 22,A,215,244,2,1
1972,6,Mon,CHI,13,MIN,10,October 23,H,241,282,4,4
1972,7,Sun,GB,13,MIN,27,October 29,A,232,344,4,3
1972,7,Sun,SD,14,KC,26,October 29,A,280,268,5,2
1972,7,Sun,NO,21,PHI,3,October 29,H,432,209,1,3
1972,7,Sun,NYJ,34,NE,10,October 29,H,392,194,2,3
1972,7,Sun,NYG,16,WAS,23,October 29,A,360,337,2,2
1972,7,Sun,OAK,45,UNK,17,October 29,H,362,317,0,7
1972,7,Sun,UNK,0,MIA,23,October 29,A,192,375,2,1
1972,7,Sun,DEN,20,CLE,27,October 29,A,272,343,1,1
1972,7,Sun,CIN,30,UNK,7,October 29,H,496,145,2,2
1972,7,Sun,UNK,10,CHI,27,October 29,A,269,329,4,2
1972,7,Sun,BUF,21,PIT,38,October 29,A,418,309,4,1
1972,7,Sun,ATL,14,SF,49,October 29,A,152,348,4,3
1972,7,Mon,DAL,28,DET,24,October 30,H,365,283,2,0
1972,8,Sun,NYJ,17,WAS,35,November 5,A,222,311,4,2
1972,8,Sun,MIN,37,NO,6,November 5,H,381,270,1,4
1972,8,Sun,KC,27,OAK,14,November 5,H,371,293,1,3
1972,8,Sun,GB,34,SF,24,November 5,H,338,327,0,3
1972,8,Sun,NYG,29,DEN,17,November 5,H,316,330,1,3
1972,8,Sun,SD,28,DAL,34,November 5,A,346,269,4,2
1972,8,Sun,PHI,6,UNK,6,November 5,T,299,228,1,2
1972,8,Sun,CLE,20,UNK,0,November 5,H,298,212,0,1
1972,8,Sun,PIT,40,CIN,17,November 5,H,415,366,0,3
1972,8,Sun,DET,14,CHI,0,November 5,H,326,146,4,1
1972,8,Sun,BUF,16,MIA,30,November 5,A,172,327,2,1
1972,8,Sun,UNK,20,ATL,7,November 5,H,295,237,0,2
1972,8,Mon,NE,17,UNK,24,November 6,A,281,267,3,2
1972,9,Sun,MIN,16,DET,14,November 12,H,298,228,3,1
1972,9,Sun,PIT,16,KC,7,November 12,H,318,183,5,3
1972,9,Sun,MIA,52,NE,0,November 12,H,482,169,1,3
1972,9,Sun,WAS,27,NYG,13,November 12,H,380,235,1,2
1972,9,Sun,UNK,17,PHI,18,November 12,A,348,237,3,1
1972,9,Sun,UNK,10,DEN,16,November 12,A,183,245,3,2
1972,9,Sun,DAL,33,UNK,24,November 12,H,427,328,1,3
1972,9,Sun,SF,24,UNK,21,November 12,H,310,297,1,1
1972,9,Sun,CIN,14,OAK,20,November 12,A,233,381,1,2
1972,9,Sun,CHI,17,GB,23,November 12,A,296,163,3,2
1972,9,Sun,NYJ,41,BUF,3,November 12,H,289,210,1,4
1972,9,Sun,ATL,36,NO,20,November 12,H,352,264,1,2
1972,9,Mon,SD,17,CLE,21,November 13,A,327,299,3,1
1972,10,Sun,DEN,20,OAK,37,November 19,A,208,337,3,2
1972,10,Sun,DET,27,NO,14,November 19,H,330,319,0,3
1972,10,Sun,UNK,10,GB,23,November 19,A,240,310,0,0
1972,10,Sun,KC,17,SD,27,November 19,A,363,294,6,0
1972,10,Sun,MIA,28,NYJ,24,November 19,H,346,283,3,3
1972,10,Sun,PHI,7,DAL,28,November 19,A,126,321,3,3
1972,10,Sun,UNK,7,NYG,13,November 19,A,207,247,2,0
1972,10,Sun,CLE,26,PIT,24,November 19,H,389,314,2,2
1972,10,Sun,CIN,19,UNK,20,November 19,A,267,306,1,1
1972,10,Sun,CHI,21,SF,34,November 19,A,356,376,3,0
1972,10,Sun,NE,24,BUF,27,November 19,A,298,295,4,4
1972,10,Sun,UNK,41,MIN,45,November 19,A,426,375,2,0
1972,10,Mon,WAS,24,ATL,13,November 20,H,268,256,2,4
1972,11,Thu,DET,37,NYJ,20,November 23,H,385,394,0,1
1972,11,Thu,DAL,10,SF,31,November 23,A,308,280,4,1
1972,11,Sun,CHI,3,CIN,13,November 26,A,216,271,2,2
1972,11,Sun,SD,34,UNK,20,November 26,H,367,213,1,1
1972,11,Sun,NYG,62,PHI,10,November 26,H,503,222,0,5
1972,11,Sun,NO,19,UNK,16,November 26,H,260,309,0,0
1972,11,Sun,PIT,23,MIN,10,November 26,H,292,320,3,3
1972,11,Sun,OAK,26,KC,3,November 26,H,420,159,1,4
1972,11,Sun,WAS,21,GB,16,November 26,H,281,187,1,1
1972,11,Sun,ATL,23,DEN,20,November 26,H,250,315,1,1
1972,11,Sun,CLE,27,BUF,10,November 26,H,253,175,2,2
1972,11,Sun,UNK,31,NE,0,November 26,H,262,206,2,6
1972,11,Mon,MIA,31,UNK,10,November 27,H,426,224,2,6
1972,12,Sun,GB,33,DET,7,December 3,H,309,189,1,6
1972,12,Sun,NE,21,MIA,37,December 3,A,217,501,2,3
1972,12,Sun,NYJ,18,NO,17,December 3,H,323,333,2,1
1972,12,Sun,PHI,7,WAS,23,December 3,A,120,325,1,0
1972,12,Sun,SD,19,OAK,21,December 3,A,440,298,2,3
1972,12,Sun,KC,24,DEN,21,December 3,H,189,328,1,5
1972,12,Sun,UNK,6,DAL,27,December 3,A,141,349,5,5
1972,12,Sun,PIT,30,CLE,0,December 3,H,337,126,1,3
1972,12,Sun,CIN,13,NYG,10,December 3,H,317,267,2,4
1972,12,Sun,MIN,23,CHI,10,December 3,H,341,91,3,3
1972,12,Sun,UNK,35,BUF,7,December 3,H,391,244,0,4
1972,12,Sun,ATL,20,UNK,10,December 3,H,328,242,3,6
1972,12,Mon,SF,16,UNK,26,December 4,A,304,313,3,0
1972,13,Sat,DAL,34,WAS,24,December 9,H,307,312,1,4
1972,13,Sat,CIN,24,CLE,27,December 9,A,334,259,4,2
1972,13,Sun,PHI,12,CHI,21,December 10,A,230,250,4,4
