Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1941,1,Sun,UNK,17,PIT,14,September 7,H,194,199,3,7
1941,1,Sat,PHI,0,NYG,24,September 13,A,170,228,7,1
1941,1,Sun,GB,23,DET,0,September 14,H,307,133,1,6
1941,1,Tue,UNK,6,UNK,10,September 16,A,232,170,3,2
1941,1,Sun,UNK,14,DET,7,September 21,H,312,142,2,3
1941,2,Sun,PIT,7,PHI,10,September 21,A,169,192,3,3
1941,2,Sun,GB,24,UNK,7,September 21,H,284,160,2,6
1941,2,Sat,UNK,14,DET,14,September 27,T,171,162,0,1
1941,2,Sat,PHI,13,UNK,24,September 27,A,341,158,2,1
1941,1,Sun,GB,17,CHI,25,September 28,A,294,302,5,3
1941,2,Sun,WAS,10,NYG,17,September 28,A,154,243,8,2
1941,2,Sun,UNK,21,CHI,48,October 5,A,225,389,3,2
1941,3,Sun,WAS,3,UNK,0,October 5,H,199,241,7,2
1941,3,Sun,PIT,10,NYG,37,October 5,A,177,207,6,3
1941,3,Sun,GB,14,UNK,13,October 5,H,185,274,1,1
1941,3,Sun,CHI,53,UNK,7,October 12,H,613,203,2,3
1941,4,Sun,DET,17,UNK,7,October 12,H,251,128,1,2
1941,4,Sun,NYG,16,PHI,0,October 12,H,201,169,5,4
1941,4,Sun,GB,30,UNK,7,October 12,H,290,256,1,3
1941,4,Sun,PIT,20,WAS,24,October 12,A,190,156,3,1
1941,4,Sun,CHI,49,DET,0,October 19,H,383,108,0,5
1941,5,Sun,UNK,6,UNK,20,October 19,A,176,318,5,2
1941,5,Sun,PHI,17,WAS,21,October 19,A,159,316,4,5
1941,5,Sun,NYG,28,PIT,7,October 19,H,206,214,2,4
1941,6,Sun,UNK,14,GB,17,October 19,A,290,394,3,3
1941,5,Sun,CHI,34,PIT,7,October 26,H,410,159,3,4
1941,6,Sun,UNK,16,NYG,13,October 26,H,323,168,0,1
1941,6,Sun,PHI,21,UNK,14,October 26,H,168,297,2,5
1941,6,Sun,DET,7,GB,24,October 26,A,192,438,5,2
1941,7,Sun,WAS,17,UNK,13,October 26,H,141,177,2,2
1941,6,Sun,CHI,14,GB,16,November 2,A,159,276,3,3
1941,7,Sun,UNK,0,DET,14,November 2,A,201,121,5,0
1941,7,Sun,UNK,15,PHI,6,November 2,H,253,168,3,1
1941,7,Sun,NYG,7,UNK,10,November 2,A,147,274,2,2
1941,7,Sun,WAS,23,PIT,3,November 2,H,340,47,7,5
1941,7,Sun,CHI,31,UNK,13,November 9,H,448,277,2,4
1941,8,Sun,NYG,20,DET,13,November 9,H,242,118,4,2
1941,8,Sun,UNK,13,WAS,7,November 9,H,319,195,3,3
1941,8,Sun,PHI,7,PIT,7,November 9,T,248,155,1,0
1941,8,Sun,GB,17,UNK,9,November 16,H,272,248,2,5
1941,8,Sun,CHI,35,WAS,21,November 16,H,306,334,3,2
1941,9,Sun,NYG,49,UNK,14,November 16,H,385,317,2,6
1941,9,Sun,DET,21,PHI,17,November 16,H,351,201,2,3
1941,9,Sun,PIT,14,UNK,7,November 16,H,205,278,0,3
1941,9,Sun,DET,7,CHI,24,November 23,A,93,390,6,3
1941,9,Sun,UNK,0,UNK,7,November 23,A,194,131,5,2
1941,10,Sun,NYG,20,WAS,13,November 23,H,203,217,1,2
1941,10,Sun,PIT,7,GB,54,November 23,A,266,271,10,0
1941,10,Sun,DET,21,UNK,3,November 30,H,187,235,3,7
1941,10,Sun,UNK,35,PIT,7,November 30,H,313,112,4,7
1941,10,Sun,PHI,14,CHI,49,November 30,A,272,523,7,2
1941,11,Sun,WAS,17,GB,22,November 30,A,331,388,5,4
1941,11,Sun,WAS,20,PHI,14,December 7,H,258,290,5,6
1941,11,Sun,NYG,7,UNK,21,December 7,A,196,267,4,1
1941,11,Sun,UNK,24,CHI,34,December 7,A,329,362,3,6
1941,Division,,CHI,33,GB,14,December 14,H,325,255,3,4
1941,ConfChamp,,CHI,37,NYG,9,December 21,H,389,157,1,5
