Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1964,1,Sat,DAL,6,UNK,16,September 12,A,275,271,3,2
1964,1,Sun,GB,23,CHI,12,September 13,H,294,129,3,2
1964,1,Sun,PIT,14,UNK,26,September 13,A,167,175,8,1
1964,1,Sun,WAS,13,CLE,27,September 13,A,307,255,4,3
1964,1,Sun,PHI,38,NYG,7,September 13,H,253,204,1,4
1964,1,Sun,SF,17,DET,26,September 13,A,219,372,1,1
1964,1,Sun,MIN,34,UNK,24,September 13,H,463,230,3,1
1964,2,Sat,UNK,17,DET,17,September 19,T,309,187,2,4
1964,2,Sun,GB,20,UNK,21,September 20,A,308,261,4,1
1964,2,Sun,PIT,27,NYG,24,September 20,H,214,356,2,2
1964,2,Sun,PHI,24,SF,28,September 20,A,364,352,2,3
1964,2,Sun,CLE,33,UNK,33,September 20,T,281,344,3,3
1964,2,Sun,DAL,24,WAS,18,September 20,H,335,207,4,2
1964,2,Sun,MIN,28,CHI,34,September 20,A,413,432,3,1
1964,3,Fri,NYG,13,WAS,10,September 25,H,235,271,3,3
1964,3,Sun,PIT,23,DAL,17,September 27,H,291,320,0,2
1964,3,Sun,PHI,20,CLE,28,September 27,A,337,362,4,1
1964,3,Sun,UNK,22,MIN,13,September 27,H,379,214,1,1
1964,3,Sun,SF,13,UNK,23,September 27,A,235,296,2,1
1964,3,Sun,UNK,52,CHI,0,September 27,H,456,241,1,3
1964,3,Mon,DET,10,GB,14,September 28,A,196,289,2,1
1964,4,Sun,WAS,17,UNK,23,October 4,A,208,454,2,4
1964,4,Sun,UNK,35,UNK,20,October 4,H,389,257,0,1
1964,4,Sun,DET,26,NYG,3,October 4,H,413,167,0,3
1964,4,Sun,GB,23,MIN,24,October 4,A,325,332,1,1
1964,4,Sun,PHI,21,PIT,7,October 4,H,452,293,1,2
1964,4,Sun,SF,31,CHI,21,October 4,H,320,253,0,2
1964,4,Sun,CLE,27,DAL,6,October 4,H,367,239,2,1
1964,5,Sat,CLE,7,PIT,23,October 10,A,217,477,0,1
