Year,Week,Day,Home,Home Score,Away,Away Score,Date,Result,Home Yards,Away Yards,Home Turnovers,Away Turnovers
1947,1,Sun,PIT,17,DET,10,September 21,H,283,278,6,5
1947,1,Sun,UNK,45,DET,21,September 28,H,564,315,2,4
1947,1,Sun,GB,29,CHI,20,September 28,H,337,314,2,6
1947,1,Sun,PHI,45,WAS,42,September 28,H,401,387,0,2
1947,1,Mon,UNK,7,NYG,7,September 29,T,212,238,3,4
1947,2,Mon,PIT,7,UNK,48,September 29,A,149,455,6,1
1947,2,Sun,UNK,7,DET,21,October 5,A,280,260,5,3
1947,2,Sun,PHI,23,NYG,0,October 5,H,331,101,2,4
1947,2,Sun,GB,17,UNK,14,October 5,H,280,235,3,2
1947,2,Sun,UNK,31,CHI,7,October 5,H,303,229,3,6
1947,3,Sun,WAS,27,PIT,26,October 5,H,384,373,3,1
1947,3,Sun,GB,10,UNK,14,October 12,A,261,342,2,4
1947,3,Sun,UNK,14,PIT,30,October 12,A,112,403,1,3
1947,3,Sun,CHI,40,PHI,7,October 12,H,506,273,2,9
1947,3,Sun,WAS,28,NYG,20,October 12,H,356,223,4,2
1947,4,Sun,DET,13,UNK,27,October 12,A,383,406,4,4
1947,4,Sun,PIT,35,PHI,24,October 19,H,406,343,1,3
1947,4,Sun,UNK,27,UNK,7,October 19,H,366,214,2,3
1947,4,Sun,GB,27,WAS,10,October 19,H,352,330,3,5
1947,4,Sun,CHI,33,DET,24,October 19,H,460,371,3,4
1947,4,Sun,NYG,0,UNK,14,October 19,A,258,192,6,1
1947,5,Sun,UNK,27,UNK,7,October 26,H,427,214,4,3
1947,5,Sun,PHI,14,UNK,7,October 26,H,148,283,2,4
1947,5,Sun,NYG,21,PIT,38,October 26,A,250,313,5,4
1947,5,Sun,WAS,20,CHI,56,October 26,A,463,486,2,3
1947,6,Sun,GB,34,DET,17,October 26,H,485,230,2,3
1947,6,Sun,GB,17,PIT,18,November 2,A,290,261,1,0
1947,6,Sun,WAS,14,PHI,38,November 2,A,331,301,4,1
1947,6,Sun,UNK,24,CHI,28,November 2,A,283,381,4,5
1947,6,Sun,UNK,17,UNK,10,November 2,H,393,331,4,7
1947,7,Sun,DET,35,NYG,7,November 2,H,344,403,4,4
1947,7,Sun,UNK,16,UNK,27,November 9,A,367,288,4,1
1947,7,Sun,CHI,20,GB,17,November 9,H,320,299,9,4
1947,7,Sun,NYG,24,PHI,41,November 9,A,406,380,3,1
1947,7,Sun,DET,7,UNK,17,November 9,A,198,246,6,3
1947,8,Sun,PIT,21,WAS,14,November 9,H,260,316,2,2
1947,8,Sun,PHI,32,UNK,0,November 16,H,280,159,2,4
1947,8,Sun,PIT,24,NYG,7,November 16,H,239,82,2,3
1947,8,Sun,UNK,21,CHI,41,November 16,A,296,388,6,6
1947,8,Sun,UNK,21,GB,20,November 16,H,269,249,4,1
1947,9,Sun,DET,38,WAS,21,November 16,H,455,366,3,3
1947,9,Sun,UNK,21,PHI,14,November 23,H,274,243,2,4
1947,9,Sun,NYG,24,GB,24,November 23,T,221,318,4,5
1947,9,Sun,WAS,45,UNK,21,November 23,H,488,353,2,7
1947,9,Sun,CHI,49,PIT,7,November 23,H,522,316,2,5
1947,10,Sun,UNK,28,DET,17,November 23,H,186,292,6,6
1947,10,Thu,DET,14,CHI,34,November 27,A,272,437,4,4
1947,10,Sun,NYG,35,UNK,31,November 30,H,429,496,2,4
1947,10,Sun,PHI,21,PIT,0,November 30,H,251,120,2,3
1947,10,Sun,UNK,10,GB,30,November 30,A,194,326,5,2
1947,10,Sun,UNK,27,WAS,24,November 30,H,322,396,3,4
1947,11,Sun,PIT,17,UNK,7,December 7,H,235,186,2,4
1947,11,Sun,CHI,14,UNK,17,December 7,A,507,330,6,2
1947,11,Sun,NYG,35,WAS,10,December 7,H,348,288,0,4
1947,11,Sun,PHI,21,UNK,45,December 7,A,383,379,4,1
1947,12,Sun,DET,14,GB,35,December 7,A,282,289,6,1
1947,12,Sun,CHI,21,UNK,30,December 14,A,502,329,6,2
1947,12,Sun,WAS,40,UNK,13,December 14,H,574,112,4,4
1947,12,Sun,PHI,28,GB,14,December 14,H,398,387,3,6
1947,12,Sun,UNK,34,NYG,10,December 14,H,382,235,5,5
1947,Division,,PIT,0,PHI,21,December 21,A,154,255,2,2
1947,ConfChamp,,UNK,28,PHI,21,December 28,H,336,357,3,3
